['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['84', 'Worlds Finest', '12', '$2.99', 'DC', '27,073']
['85', 'Catwoman', '20', '$2.99', 'DC', '26,886']
['86', 'Avengers Arena', '9', '$2.99', 'Marvel', '26,873']
['87', 'X-Men Legacy', '10', '$2.99', 'Marvel', '25,911']
['88', 'Animal Man', '20', '$2.99', 'DC', '25,807']
['89', 'Injustice Gods Among Us', '5', '$3.99', 'DC', '25,215']
['90', 'Charismagic Vol. 2', '1', '$1.00', 'Aspen', '25,212']
['91', 'X-Men Legacy', '11', '$2.99', 'Marvel', '25,048']
['92', 'Fearless Defenders', '4AU', '$3.99', 'Marvel', '24,984']
['93', 'Justice League Dark', '20', '$2.99', 'DC', '24,693']
['94', 'Scarlet Spider', '17', '$2.99', 'Marvel', '24,288']
['95', 'Bounce', '1', '$2.99', 'Image', '24,259']
['96', 'Catwoman Annual', '1', '$4.99', 'DC', '24,228']
['97', 'Astonishing X-Men', '62', '$3.99', 'Marvel', '24,121']
['98', 'Sesame Street', '1', '$3.99', 'Ape', '23,765']
['99', 'Suicide Squad', '20', '$2.99', 'DC', '23,537']
['100', 'Iron Man', '258.1', '$3.99', 'Marvel', '23,478']
['101', 'Talon', '8', '$2.99', 'DC', '22,710']
['102', 'Superboy', '20', '$2.99', 'DC', '22,508']
['103', 'My Little Pony Micro Series', '4', '$3.99', 'IDW', '22,489']
['104', 'Chin Music', '1*', '$2.99', 'Image', '22,383']
['105', 'Buffy the Vampire Slayer Season 9 Freefall', '21', '$2.99', 'Dark Horse', '21,701']
['106', 'Adventure Time', '16', '$3.99', 'Boom', '21,659']
['107', 'Adventure Time Fionna & Cake', '5', '$3.99', 'Boom', '21,646']
['108', 'Venom', '35', '$2.99', 'Marvel', '21,591']
['109', 'Ultimate Comics Ultimates', '24', '$3.99', 'Marvel', '21,429']
['110', 'Birds of Prey', '20', '$2.99', 'DC', '21,126']
['111', 'Iron Man', '258.2', '$3.99', 'Marvel', '21,027']
['112', 'Adventure Time Annual', '1', '$4.99', 'Boom', '20,975']
['113', 'Fearless Defenders', '4', '$2.99', 'Marvel', '20,657']
['114', 'X-Factor', '256', '$2.99', 'Marvel', '20,602']
['115', 'Sex', '3', '$2.99', 'Image', '20,509']
['116', 'Iron Man', '258.3', '$3.99', 'Marvel', '20,445']
['117', 'X-Factor', '255', '$2.99', 'Marvel', '20,442']
['118', 'Ultimate Comics X-Men', '26', '$3.99', 'Marvel', '20,330']
['119', 'He Man and the Masters of The Universe', '2', '$2.99', 'DC', '19,410']
['120', 'Gambit', '12', '$2.99', 'Marvel', '19,106']
['121', 'Gambit', '13', '$2.99', 'Marvel', '18,854']
['122', 'Batman Lil Gotham', '2', '$2.99', 'DC', '18,573']
['123', 'Ultimate Comics Wolverine', '4', '$3.99', 'Marvel', '18,498']
['124', 'Iron Man', '258.4', '$3.99', 'Marvel', '18,393']
['125', 'Wolverine Max', '7', '$3.99', 'Marvel', '18,239']
['126', 'Winter Soldier', '18', '$2.99', 'Marvel', '18,120']
['127', 'Fatale', '14', '$3.50', 'Image', '17,557']
['128', 'Legends of The Dark Knight', '8', '$3.99', 'DC', '17,126']
['129', 'Thief of Thieves', '14', '$2.99', 'Image', '16,938']
['130', 'Journey Into Mystery', '652', '$2.99', 'Marvel', '16,873']
['131', 'Spawn', '231', '$2.99', 'Image', '16,502']
['132', 'Star Wars Legacy', '3', '$2.99', 'Dark Horse', '16,497']
['133', 'Black Bat', '1', '$3.99', 'Dynamic Forces', '16,328']
['134', 'Revival', '10', '$2.99', 'Image', '16,314']
['135', 'Phantom Stranger', '8', '$2.99', 'DC', '16,269']
['136', 'All Star Western', '20', '$3.99', 'DC', '16,184']
['137', 'Uber', '1', '$3.99', 'Avatar', '16,109']
['138', 'Dark Avengers', '190', '$2.99', 'Marvel', '15,905']
['139', 'Iron Man Coming of Melter', '1', '$3.99', 'Marvel', '15,871']
['140', 'Batman Beyond Unlimited', '16', '$3.99', 'DC', '15,822']
['141', 'Nowhere Men', '5', '$2.99', 'Image', '15,608']
['142', 'Legion of Super Heroes', '20', '$2.99', 'DC', '15,532']
['143', 'Grimm', '1', '$3.99', 'Dynamic Forces', '15,455']
['144', 'Harbinger Wars', '2 Reg Henry', '$3.99', 'Valiant', '15,455']
['145', 'Smallville Season 11', '13', '$3.99', 'DC', '15,442']
['146', 'Fables', '129', '$2.99', 'DC', '15,380']
['147', 'Star Wars Darth Vader & Ninth Assassin', '2', '$3.50', 'Dark Horse', '15,322']
['148', 'Image Firsts Walking Dead', '1', '$1.00', 'Image', '15,254']
['149', 'Morbius Living Vampire', '5', '$2.99', 'Marvel', '15,042']
['150', 'Justice League of Americas Vibe', '4', '$2.99', 'DC', '14,970']
['151', 'Fairest', '15', '$2.99', 'DC', '14,959']
['152', 'Katana', '4', '$2.99', 'DC', '14,804']
['153', 'Battlestar Galactica', '1', '$3.99', 'Dynamic Forces', '14,356']
['154', 'Batman Arkham Unhinged', '14', '$3.99', 'DC', '14,048']
['155', 'Red She-Hulk', '65', '$2.99', 'Marvel', '14,044']
['156', 'Dream Merchant', '1', '$3.50', 'Image', '14,024']
['157', 'Smallville Season 11 Special', '1', '$4.99', 'DC', '13,988']
['158', 'Angel & Faith', '22', '$2.99', 'Dark Horse', '13,895']
['159', 'X-O Manowar', '13', '$3.99', 'Valiant', '13,305']
['160', 'Star Wars Dawn of the Jedi Prisoner of Bogan', '5', '$2.99', 'Dark Horse', '13,304']
['161', 'Batwing', '20', '$2.99', 'DC', '13,302']
['162', 'Five Ghosts Haunting of Fabian Gray', '3', '$2.99', 'Image', '13,153']
['163', 'Doctor Who Prisoners of Time', '5', '$3.99', 'IDW', '13,097']
['164', 'Stormwatch', '20', '$2.99', 'DC', '13,049']
['165', 'Shadow Year One', '3', '$3.99', 'Dynamic Forces', '13,035']
['166', 'Morning Glories', '27', '$3.99', 'Image', '12,861']
['167', 'Chew', '34', '$2.99', 'Image', '12,836']
['168', 'Fury Max', '12', '$3.99', 'Marvel', '12,694']
['169', 'Conan The Barbarian', '16', '$3.50', 'Dark Horse', '12,682']
['170', 'Masks', '7', '$3.99', 'Dynamic Forces', '12,658']
['171', 'Harbinger', '12 Reg Reeder', '$3.99', 'Valiant', '12,572']
['172', 'King Conan Hour of the Dragon', '1', '$3.50', 'Dark Horse', '12,566']
['173', 'Dial H', '12', '$2.99', 'DC', '12,381']
['174', 'Shadowman', '0 Pullbox Evans', '$3.99', 'Valiant', '12,252']
['175', 'Ravagers', '12', '$2.99', 'DC', '12,221']
['176', 'Demon Knights', '20', '$2.99', 'DC', '12,195']
['177', 'Sonic The Hedgehog', '248', '$2.99', 'Archie', '12,158']
['178', 'Star Wars Dark Times Fire Carrier', '4', '$2.99', 'Dark Horse', '12,138']
['179', 'Archer & Armstrong', '0 Reg Henry', '$3.99', 'Valiant', '12,076']
['180', 'Star Trek Ongoing', '21', '$3.99', 'IDW', '12,055']
['181', 'Ame Comi Girls', '3', '$3.99', 'DC', '12,007']
['182', 'Doctor Who Vol. 3', '9', '$3.99', 'IDW', '11,993']
['183', '12 Reasons To Die', '1', '$3.50', 'Black Mask', '11,834']
['184', 'Deathstroke', '20', '$2.99', 'DC', '11,768']
['185', 'Sonic Universe', '52', '$2.99', 'Archie', '11,500']
['186', 'Shadow', '13', '$3.99', 'Dynamic Forces', '11,474']
['187', 'Powers Bureau', '4', '$3.95', 'Marvel', '11,441']
['188', 'TMNT Villain Microseries', '2 Baxter Stockman', '$3.99', 'IDW', '11,360']
['189', 'Sonic The Hedgehog', '249', '$2.99', 'Archie', '11,339']
['190', 'Miss Fury', '2', '$3.99', 'Dynamic Forces', '11,306']
['191', 'Threshold', '5', '$3.99', 'DC', '11,209']
['192', 'Bloodshot', '11', '$3.99', 'Valiant', '11,146']
['193', 'Savage Hawkman', '20', '$2.99', 'DC', '11,104']
['194', 'Invincible Universe', '2', '$2.99', 'Image', '11,102']
['195', 'X', '1', '$2.99', 'Dark Horse', '11,071']
['196', 'Suicide Risk', '1', '$3.99', 'Boom', '10,913']
['197', 'BPRD Vampire', '3', '$3.50', 'Dark Horse', '10,849']
['198', 'Team 7', '8', '$2.99', 'DC', '10,805']
['199', 'Clive Barker Next Testament', '1', '$3.99', 'Boom', '10,797']
['200', 'Sword of Sorcery', '8', '$3.99', 'DC', '10,677']
['201', 'Star Trek Ongoing', '20', '$3.99', 'IDW', '10,508']
['202', 'BPRD Hell On Earth', '107', '$3.50', 'Dark Horse', '10,493']
['203', 'Abe Sapien Dark & Terrible', '2', '$3.50', 'Dark Horse', '10,445']
['204', 'Alpha Big Time', '4', '$2.99', 'Marvel', '10,422']
['205', 'Fury of Firestorm The Nuclear Man', '20', '$2.99', 'DC', '10,235']
['206', 'Doomsday.1', '1', '$3.99', 'IDW', '10,230']
['207', 'Helheim', '3', '$3.99', 'Oni', '10,118']
['208', 'Judge Dredd', '7', '$3.99', 'IDW', '10,058']
['209', 'Arrow', '7', '$3.99', 'DC', '10,017']
['210', 'Jsa Liberty Files The Whistling Skull', '6', '$2.99', 'DC', '10,017']
['211', 'Mark Waid Green Hornet', '2', '$3.99', 'Dynamic Forces', '10,012']
['212', 'G.I. Joe', '4', '$3.99', 'IDW', '9,881']
['213', 'Lobster Johnson Satan\nSmells A Rat One Shot', '$3.50', 'Dark Horse', '9,846']
['214', 'Lost Vegas', '3', '$3.50', 'Image', '9,755']
['215', 'Grimm Fairy Tales Wonderland Down Rabbit\xa0Hole', '1', '$2.99', 'Zenescope', '9,734']
['216', 'Transformers Robots In Disguise', '17', '$3.99', 'IDW', '9,540']
['217', 'Transformers More Than Meets Eye', '17', '$3.99', 'IDW', '9,523']
['218', 'Massive', '12', '$3.50', 'Dark Horse', '9,489']
['219', 'Transformers Regeneration One', '91', '$3.99', 'IDW', '9,332']
['220', 'Mega Man', '25', '$2.99', 'Archie', '9,191']
['221', 'Injustice Gods Among Us', '1 3rd Ptg', '$3.99', 'DC', '9,162']
['222', 'Legend of Luther Strode', '5', '$3.50', 'Image', '9,020']
['223', 'Occupy Comics', '1', '$3.50', 'Black Mask', '8,977']
['224', 'Transformers Prime Beast Hunters', '1', '$3.99', 'IDW', '8,975']
['225', 'Rocketeer Hollywood Horror', '4', '$3.99', 'IDW', '8,885']
['226', 'Image Firsts Peter Panzerfaust', '1', '$1.00', 'Image', '8,756']
['227', 'Snapshot', '4', '$2.99', 'Image', '8,583']
['228', 'G.I. Joe Special Missions', '3', '$3.99', 'IDW', '8,492']
['229', 'Game of Thrones', '14', '$3.99', 'Dynamic Forces', '8,468']
['230', 'Image Firsts Invincible', '1', '$1.00', 'Image', '8,424']
['231', 'Transformers Spotlight Hoist', '1', '$3.99', 'IDW', '8,373']
['232', 'Warlord of Mars', '24', '$3.99', 'Dynamic Forces', '8,347']
['233', 'Grimm Fairy Tales Robyn Hood Wanted', '1', '$2.99', 'Zenescope', '8,242']
['234', 'Unwritten', '49', '$2.99', 'DC', '8,234']
['235', 'Danger Girl Trinity', '2', '$3.99', 'IDW', '8,167']
['236', 'Bravest Warriors', '8', '$3.99', 'Boom', '8,146']
['237', 'Image Firsts Saga', '1', '$1.00', 'Image', '8,091']
['238', 'Dream Thief', '1', '$3.99', 'Dark Horse', '7,927']
['239', 'Crossed Badlands', '28', '$3.99', 'Avatar', '7,891']
['240', 'Ghostbusters', '4', '$3.99', 'IDW', '7,876']
['241', 'G.I. Joe Cobra Files', '2', '$3.99', 'IDW', '7,769']
['242', 'Warlord of Mars', '25', '$3.99', 'Dynamic Forces', '7,731']
['243', 'Edgar Allan Poes Fall of the House of Usher', '1', '$3.99', 'Dark Horse', '7,650']
['244', 'Crossed Badlands', '29', '$3.99', 'Avatar', '7,595']
['245', 'Mind the Gap', '10', '$2.99', 'Image', '7,584']
['246', 'G.I. Joe A Real American Hero', '190', '$3.99', 'IDW', '7,550']
['247', 'Witchblade', '166', '$2.99', 'Image', '7,425']
['248', 'Red Sonja', '75', '$3.99', 'Dynamic Forces', '7,072']
['249', 'Half Past Danger', '1', '$3.99', 'IDW', '7,048']
['250', 'Polarity', '2', '$3.99', 'Boom', '6,957']
['251', 'Clone', '7', '$2.99', 'Image', '6,956']
['252', 'Simpsons Comics', '202', '$2.99', 'Bongo', '6,950']
['253', 'Spongebob Comics', '20', '$2.99', 'United Plankton', '6,926']
['254', 'Tarot Witch of The Black Rose', '80', '$2.95', 'Broadsword', '6,795']
['255', 'Godzilla Ongoing', '12', '$3.99', 'IDW', '6,782']
['256', 'Warlord of Mars Dejah Thoris', '25', '$3.99', 'Dynamic Forces', '6,724']
['257', 'House of Gold & Bones', '2', '$3.99', 'Dark Horse', '6,635']
['258', 'Vampirella Strikes', '5', '$3.99', 'Dynamic Forces', '6,632']
['259', 'Damsels Mermaids', '1', '$3.99', 'Dynamic Forces', '6,564']
['260', 'Grimm Fairy Tales Grimm Fairy Tales', '85', '$5.99', 'Zenescope', '6,499']
['261', 'Injustice Gods Among Us', '2 3rd Ptg', '$3.99', 'DC', '6,438']
['262', 'Grimm Fairy Tales Wonderland', '11', '$2.99', 'Zenescope', '6,342']
['263', 'Pathfinder', '7', '$3.99', 'Dynamic Forces', '6,313']
['264', 'Kiss Solo', '3', '$3.99', 'IDW', '6,283']
['265', 'Futurama Comics', '67', '$2.99', 'Bongo', '6,230']
['266', 'Vampirella', '29', '$3.99', 'Dynamic Forces', '6,070']
['267', '47 Ronin', '4', '$3.99', 'Dark Horse', '6,017']
['268', 'Avengers', '1', '$3.99', 'Marvel', '5,963']
['269', 'Jirni', '2', '$3.99', 'Aspen', '5,915']
['270', 'Injustice Gods Among Us', '3 2nd Ptg', '$3.99', 'DC', '5,861']
['271', 'Mind Mgmt', '11', '$3.99', 'Dark Horse', '5,824']
['272', 'Artifacts', '27', '$3.99', 'Image', '5,750']
['273', 'Non Humans', '3', '$2.99', 'Image', '5,677']
['274', 'Grimm Fairy Tales Madness of Wonderland', '4', '$3.99', 'Zenescope', '5,677']
['275', 'Red Sonja Unchained', '2', '$3.99', 'Dynamic Forces', '5,540']
['276', 'Prophet', '35', '$3.99', 'Image', '5,522']
['277', 'Five Weapons', '4', '$3.50', 'Image', '5,472']
['278', 'Grimm Fairy Tales Unleashed Vampires Eternal', '2', '$3.99', 'Zenescope', '5,435']
['279', 'Grimm Fairy Tales Hunters Shadowlands', '1', '$2.99', 'Zenescope', '5,408']
['280', 'Creepy Comics', '12', '$4.99', 'Dark Horse', '5,398']
['281', 'Grimm Fairy Tales Werewolves Hunger', '1', '$3.99', 'Zenescope', '5,356']
['282', 'Amazing Spider-Man', '700', '$7.99', 'Marvel', '5,334']
['283', 'Miniature Jesus', '2', '$3.99', 'Image', '5,297']
['284', 'Red Sonja', '76', '$3.99', 'Dynamic Forces', '5,272']
['285', 'TMNT Color Classics', '10', '$3.99', 'IDW', '5,268']
['286', 'Bart Simpson Comics', '83', '$2.99', 'Bongo', '5,212']
['287', 'Fathom Vol. 4', '9', '$3.50', 'Aspen', '5,210']
['288', 'Akaneiro', '1', '$3.99', 'Dark Horse', '5,172']
['289', 'Marvel Universe Ultimate Spider-Man', '14', '$2.99', 'Marvel', '5,127']
['290', 'Green Lantern The Animated Series', '13', '$2.99', 'DC', '5,104']
['291', 'Fashion Beast', '9', '$3.99', 'Avatar', '5,085']
['292', 'Uber', '0 Enhanced Ed', '$4.99', 'Avatar', '5,084']
['293', 'John Carpenters Asylum', '1', '$3.99', 'Storm King', '5,081']
['294', 'Injustice Gods Among Us', '4', '$3.99', 'DC', '5,070']
['295', 'Mars Attacks', '10', '$3.99', 'IDW', '5,048']
['296', 'East of West', '1 3rd Ptg', '$3.50', 'Image', '5,024']
['297', 'Last of Us American Dreams', '2', '$3.99', 'Dark Horse', '4,991']
['298', 'Dungeons & Dragons Cutter', '2', '$3.99', 'IDW', '4,974']
['299', 'True Blood Ongoing', '13', '$3.99', 'IDW', '4,969']
['300', 'Colonized', '2', '$3.99', 'IDW', '4,962']
['306', 'Archie', '643', '$2.99', 'Archie', '4,780']
['308', 'Grimm Fairy Tales Jungle Book Last of the\nSpecies', '3', '$3.99', 'Zenescope', '4,757']
['309', 'Drew Hayes Poison Elves', '2', '$2.99', 'Ape', '4,690']
['314', 'Archie', '634', '$2.99', 'Archie', '4,574']
['315', 'Simpsons Summer Shindig', '7', '$4.99', 'Bongo', '4,567']
['324', 'Legend of the Shadowclan', '4', '$3.99', 'Aspen', '4,362']
['325', 'Sixth Gun', '31', '$3.99', 'Oni', '4,350']
['331', 'Soulfire Vol. 4', '5', '$3.99', 'Aspen', '4,179']
['334', 'Cyborg 009 Chapter 000 One Shot', '\n', '$1.00', 'Archaia', '4,131']
['337', 'Solid State Tank Girl', '1', '$3.99', 'Titan', '3,985']
['338', 'X-O Manowar One Dollar Debut Edition', '1', '$1.00', 'Valiant', '3,953']
['343', 'Harbinger One Dollar Debut Edition', '1', '$1.00', 'Valiant', '3,816']
['346', 'Archer & Armstrong One Dollar Debut Edition', '1', '$1.00', 'Valiant', '3,759']
['347', 'Bloodshot One Dollar Debut Edition', '1', '$1.00', 'Valiant', '3,722']
['352', 'Shadowman One Dollar Debut Edition', '1', '$1.00', 'Valiant', '3,593']
['355', 'Executive Assistant Assassins', '11', '$3.99', 'Aspen', '3,532']
['358', 'Atomic Robo Real Science Adv', '8', '$2.75', 'Red 5', '3,472']
['361', 'Executive Assistant Assassins', '10', '$3.99', 'Aspen', '3,415']
['365', 'Legend of Oz Scarecrow', '1', '$3.50', 'Big Dog', '3,334']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Adventure Time Original Vol. 1 Playing Fire', '', '$11.99', 'Boom', '9,540']
['2', 'Saga Vol. 1', '', '$9.99', 'Image', '7,552']
['3', 'Walking Dead Vol. 1 Days Gone Bye', '', '$14.99', 'Image', '5,383']
['4', 'Superman Earth One Vol. 1', '', '$12.99', 'DC', '4,889']
['5', 'Adventure Time Marceline & The Scream\nQueens Vol. 1', '', '$19.99', 'Boom', '4,792']
['6', 'Deadpool Vol. 1 Dead Presidents Now', '', '$15.99', 'Marvel', '4,745']
['7', 'My Little Pony Friendship Is Magic Vol. 1', '', '$17.99', 'IDW', '4,652']
['8', 'Superior Spider-Man Vol. 1 My Own Worst Enemy', '', '$17.99', 'Marvel', '4,640']
['9', 'Superman Action Vol. 1 Superman Men of Steel', '', '$16.99', 'DC', '4,216']
['10', 'Girl With The Dragon Tattoo HC Vol. 2', '', '$19.99', 'DC', '4,169']
['11', 'Aquaman Vol. 1 The Trench', '', '$14.99', 'DC', '4,057']
['12', 'Batman Incorporated HC Vol. 1 Demon Star', '', '$24.99', 'DC', '3,811']
['13', 'Superman Action Comics HC Vol. 2 Bulletproof', '', '$24.99', 'DC', '3,784']
['14', 'Aquaman HC Vol. 2 The Others', '', '$22.99', 'DC', '3,739']
['15', 'Thief of Thieves Vol. 2', '', '$14.99', 'Image', '3,594']
['16', 'Buffy the Vampire Slayer Season 9 Vol. 3 Guarded', '', '$17.99', 'Dark Horse', '3,508']
['17', 'Bedlam Vol. 1', '', '$9.99', 'Image', '3,485']
['18', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '3,396']
['19', 'Scott Pilgrim Color HC Vol. 3', '', '$24.99', 'Oni', '3,309']
['20', 'Hawkeye Vol. 1 My Life As Weapon Now', '', '$16.99', 'Marvel', '3,102']
['21', 'Naruto Vol. 61', '', '$9.99', 'Viz', '2,909']
['22', 'Peter Panzerfaust Vol. 2 Hooked', '', '$14.99', 'Image', '2,848']
['23', 'Adventure Time Vol. 1', '', '$14.99', 'Boom', '2,827']
['24', 'All New X-Men Prem HC Vol. 2 Here To Stay', '', '$24.99', 'Marvel', '2,810']
['25', 'Captain Universe Hero Who Could Be You', '', '$7.99', 'Marvel', '2,793']
['26', 'Batman Noir Eduardo Risso Deluxe Ed HC', '', '$24.99', 'DC', '2,696']
['27', 'Cable And X-Force Vol. 1 Wanted Now', '', '$17.99', 'Marvel', '2,629']
['28', 'Walking Dead Vol. 3 Safety Behind Bars', '', '$14.99', 'Image', '2,605']
['29', 'Thor God of Thunder Prem HC Vol. 1 God Butcher', '', '$24.99', 'Marvel', '2,560']
['30', 'Batman Death By Design', '', '$14.99', 'DC', '2,548']
['31', 'Walking Dead Vol. 17 Something To Fear', '', '$14.99', 'Image', '2,528']
['32', 'Thunderbolts Vol. 1 No Quarter Now', '', '$15.99', 'Marvel', '2,522']
['33', 'Spider-Men', '', '$19.99', 'Marvel', '2,501']
['34', 'Indestructible Hulk Prem HC Vol. 1 Agent of\nShield Now', '', '$24.99', 'Marvel', '2,458']
['35', 'Avengers Arena Vol. 1 Kill Or Die Now', '', '$15.99', 'Marvel', '2,416']
['36', 'Sailor Moon Kodansha Ed Vol. 11', '', '$10.99', 'Random House', '2,398']
['37', 'Batman Vol. 1 The Court of Owls', '', '$16.99', 'DC', '2,283']
['38', 'Star Wars Darth Maul Death Sentence', '', '$15.99', 'Dark Horse', '2,176']
['39', 'Great Pacific Vol. 1 Trashed', '', '$9.99', 'Image', '2,160']
['40', 'Ultimate Comics Spider-Man By Bendis Vol. 3', '', '$19.99', 'Marvel', '2,134']
['41', 'Doctor Who Prisoners of Time Vol. 1', '', '$17.99', 'IDW', '2,114']
['42', 'Walking Dead Vol. 4 Hearts Desire', '', '$14.99', 'Image', '2,106']
['43', 'Batman Beyond 10000 Clowns', '', '$16.99', 'DC', '2,102']
['44', 'Punisher Enter War Zone', '', '$16.99', 'Marvel', '2,100']
['45', 'Crossed Wish You Were Here Vol. 2', '', '$19.99', 'Avatar', '2,061']
['46', 'Hellblazer Vol. 5 Dangerous Habits New Ed', '', '$19.99', 'DC', '2,029']
['47', 'Manhattan Projects Vol. 1 Science Bad', '', '$14.99', 'Image', '1,983']
['48', 'All Star Superman', '', '$29.99', 'DC', '1,964']
