['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Ultimatum', '1', '$3.99', 'Marvel', '114,208']
['2', 'Batman', '681', '$3.99', 'DC', '103,131']
['3', 'Hulk', '8', '$2.99', 'Marvel', '90,759']
['4', 'Wolverine', '69', '$2.99', 'Marvel', '88,893']
['5', 'Uncanny X-Men', '504', '$2.99', 'Marvel', '77,758']
['6', 'Amazing Spider-Man', '577', '$3.99', 'Marvel', '76,610']
['7', 'Captain America', '44', '$2.99', 'Marvel', '75,478']
['8', 'Buffy The Vampire Slayer', '19', '$2.99', 'Dark Horse', '74,187']
['9', 'JSA Kingdom Come Special Superman', '1', '$3.99', 'DC', '72,848']
['10', 'Justice Society of America', '20', '$2.99', 'DC', '71,341']
['11', 'Batman Cacophony', '1', '$3.99', 'DC', '69,509']
['12', 'Amazing Spider-Man', '576', '$2.99', 'Marvel', '68,943']
['13', 'Amazing Spider-Man', '578', '$2.99', 'Marvel', '66,551']
['14', 'Detective Comics', '850', '$3.99', 'DC', '64,184']
['15', 'X-Men Legacy', '218', '$2.99', 'Marvel', '63,500']
['16', 'Fantastic Four', '561', '$2.99', 'Marvel', '61,319']
['17', 'Action Comics', '871', '$2.99', 'DC', '58,536']
['18', 'Dark Tower Treachery', '3', '$3.99', 'Marvel', '58,268']
['19', 'X-Force', '9', '$2.99', 'Marvel', '57,230']
['20', 'JSA Kingdom Come Special Kingdom', '1', '$3.99', 'DC', '57,194']
['21', 'Final Crisis Resist', '1', '$3.99', 'DC', '56,920']
['22', 'Avengers Invaders', '6', '$2.99', 'Marvel', '56,213']
['23', 'JSA Kingdom Come Special Magog', '1', '$3.99', 'DC', '55,550']
['24', 'Superman', '682', '$2.99', 'DC', '55,425']
['25', 'Stand Captain Trips', '3', '$3.99', 'Marvel', '55,066']
['26', 'Ultimate Spider-Man', '128', '$2.99', 'Marvel', '52,177']
['27', 'Nightwing', '150', '$3.99', 'DC', '50,983']
['28', 'Wolverine Origins', '30', '$2.99', 'Marvel', '50,349']
['29', 'Deadpool', '4', '$2.99', 'Marvel', '49,567']
['30', 'Invincible Iron Man', '7', '$2.99', 'Marvel', '49,346']
['31', 'Marvel Zombies 3', '2', '$3.99', 'Marvel', '47,243']
['32', 'Secret Invasion X-Men', '4', '$2.99', 'Marvel', '46,985']
['33', 'Ultimate X-Men', '98', '$2.99', 'Marvel', '46,437']
['34', 'Supergirl', '35', '$2.99', 'DC', '45,509']
['35', 'Trinity', '23', '$2.99', 'DC', '44,962']
['36', 'Trinity', '24', '$2.99', 'DC', '44,489']
['37', 'Thor Man Of War', ' ', '$3.99', 'Marvel', '43,918']
['38', 'Trinity', '25', '$2.99', 'DC', '43,795']
['39', 'Green Lantern Corps', '30', '$2.99', 'DC', '43,591']
['40', 'Trinity', '26', '$2.99', 'DC', '43,201']
['41', 'Batman & Outsiders', '13', '$2.99', 'DC', '42,930']
['42', 'Titans', '7', '$2.99', 'DC', '41,499']
['43', 'Daredevil', '113', '$2.99', 'Marvel', '41,192']
['44', 'Secret Invasion Inhumans', '4', '$2.99', 'Marvel', '41,154']
['45', 'Iron Man Director of Shield', '35', '$2.99', 'Marvel', '41,051']
['46', 'Avengers Initiative Special', ' ', '$3.99', 'Marvel', '40,056']
['47', 'Angel After The Fall', '14', '$3.99', 'IDW', '38,946']
['48', 'Teen Titans', '65', '$2.99', 'DC', '37,873']
['49', 'Cable', '8', '$2.99', 'Marvel', '37,308']
['50', 'Umbrella Academy Dallas', '1', '$2.99', 'Dark Horse', '36,784']
['51', 'X-Men Manifest Destiny', '3', '$3.99', 'Marvel', '35,878']
['52', 'Incredible Hercules', '123', '$2.99', 'Marvel', '35,773']
['53', 'X-Factor', '37', '$2.99', 'Marvel', '35,747']
['54', 'Ultimate Fantastic Four', '58', '$2.99', 'Marvel', '34,988']
['55', 'Skaar Son Of Hulk', '5', '$2.99', 'Marvel', '34,772']
['56', 'Adventure Comics Special Guardian', '1', '$2.99', 'DC', '34,667']
['57', 'Thunderbolts', '126', '$2.99', 'Marvel', '34,633']
['58', 'Wonder Woman', '26', '$2.99', 'DC', '33,271']
['59', 'Sandman Dream Hunters', '1', '$2.99', 'DC', '32,632']
['60', 'X-Men Spider-Man', '1', '$3.99', 'Marvel', '30,768']
['61', 'Guardians Of Galaxy', '7', '$2.99', 'Marvel', '30,510']
['62', 'Young X-Men', '8', '$2.99', 'Marvel', '30,231']
['63', 'Punisher War Journal', '25', '$3.99', 'Marvel', '29,976']
['64', 'Iron Man End', ' ', '$4.99', 'Marvel', '28,502']
['65', 'Robin', '180', '$2.99', 'DC', '28,394']
['66', 'Nova', '19', '$2.99', 'Marvel', '28,301']
['67', 'Booster Gold', '14', '$2.99', 'DC', '28,255']
['68', 'Star Wars Legacy', '30', '$2.99', 'Dark Horse', '28,027']
['69', 'Terror Titans', '2', '$2.99', 'DC', '27,018']
['70', 'Flash', '246', '$2.99', 'DC', '26,741']
['71', 'Brave & Bold', '19', '$2.99', 'DC', '26,402']
['72', 'Secret Six', '3', '$2.99', 'DC', '26,048']
['73', 'Green Arrow Black Canary', '14', '$2.99', 'DC', '25,594']
