['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Superman/Batman', '8', '$2.95', 'DC', '146,907']
['2', 'Avengers/JLA', '4', '$5.95', 'DC', '143,564']
['3', 'New X-Men', '154', '$2.25', 'Marvel', '117,253']
['4', 'Superman/Batman', '7', '$2.95', 'DC', '108,790']
['5', 'Ultimate Fantastic Four', '4', '$2.25', 'Marvel', '106,873']
['6', 'Ultimates', '13', '$3.50', 'Marvel', '101,329']
['7', 'Ultimate X-Men', '43', '$2.25', 'Marvel', '97,002']
['8', 'Ultimate Spider-Man', '54', '$2.25', 'Marvel', '93,025']
['9', 'Ultimate Spider-Man', '55', '$2.25', 'Marvel', '91,524']
['10', 'Uncanny X-Men', '441', '$2.25', 'Marvel', '86,430']
['11', 'Amazing Spider-Man', '505 (#64)', '$2.25', 'Marvel', '83,612']
['12', 'Batman', '625', '$2.25', 'DC', '83,371']
['13', 'Superman', '203', '$2.25', 'DC', '83,096']
['14', 'JLA', '94', '$2.25', 'DC', '76,134']
['15', 'JLA', '95', '$2.25', 'DC', '69,898']
['16', 'Wolverine', '12', '$2.25', 'Marvel', '69,815']
['17', 'Teen Titans', '9', '$2.50', 'DC', '69,056']
['18', 'Adventures of Superman', '626', '$2.25', 'DC', '66,438']
['19', 'Action Comics', '813', '$2.25', 'DC', '66,038']
['20', 'Supreme Power', '8', '$2.99', 'Marvel', '64,429']
['21', 'Wolverine/Punisher', '1', '$2.99', 'Marvel', '59,685']
['22', 'Avengers', '80', '$2.25', 'Marvel', '55,533']
['23', 'Daredevil', '58', '$2.99', 'Marvel', '54,399']
['24', 'Spectacular Spider-Man', '11', '$2.25', 'Marvel', '54,066']
['25', 'Spectacular Spider-Man', '12', '$2.25', 'Marvel', '53,549']
['26', 'X-Treme X-Men', '43', '$2.99', 'Marvel', '53,207']
['27', 'X-Treme X-Men', '44', '$2.99', 'Marvel', '52,515']
