['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Secret Invasion', '6', '$3.99', 'Marvel', '164,393']
['2', 'Hulk', '6', '$2.99', 'Marvel', '117,774']
['3', 'New Avengers', '45', '$2.99', 'Marvel', '103,297']
['4', 'All Star Batman & Robin Boy\nWonder', '10', '$2.99', 'DC', '94,030']
['5', 'Mighty Avengers', '18', '$2.99', 'Marvel', '90,773']
['6', 'Ultimates 3', '5', '$2.99', 'Marvel', '86,826']
['7', 'Uncanny X-Men', '502', '$2.99', 'Marvel', '82,859']
['8', 'The Stand: Captain Trips', '1', '$3.99', 'Marvel', '82,647']
['9', 'Dark Tower: Treachery', '1', '$3.99', 'Marvel', '82,517']
['10', 'Amazing Spider-Man', '570', '$2.99', 'Marvel', '82,456']
['11', 'Buffy Vampire Slayer', '18', '$2.99', 'Dark Horse', '77,567']
['12', 'Captain America', '42', '$2.99', 'Marvel', '75,552']
['13', 'Amazing Spider-Man', '572', '$2.99', 'Marvel', '75,142']
['14', 'Amazing Spider-Man', '571', '$2.99', 'Marvel', '73,661']
['15', 'All Star Superman', '12', '$2.99', 'DC', '70,403']
['16', 'Detective Comics', '848', '$2.99', 'DC', '68,286']
['17', 'Deadpool', '1', '$3.99', 'Marvel', '67,399']
['18', 'X-Men Legacy', '216', '$2.99', 'Marvel', '66,415']
['19', 'Ultimate Origins', '4', '$2.99', 'Marvel', '64,934']
['20', 'X-Force', '7', '$2.99', 'Marvel', '64,893']
['21', 'Green Lantern', '34', '$2.99', 'DC', '63,807']
['22', 'Invincible Iron Man', '5', '$2.99', 'Marvel', '60,427']
['23', 'Deadpool', '2', '$2.99', 'Marvel', '59,833']
['24', 'Avengers Initiative', '17', '$2.99', 'Marvel', '59,020']
['25', 'Secret Invasion Thor', '2', '$2.99', 'Marvel', '58,904']
['26', 'Fantastic Four', '560', '$2.99', 'Marvel', '58,241']
['27', 'Secret Invasion X-Men', '2', '$2.99', 'Marvel', '57,545']
['28', 'Final Crisis Revelations', '2', '$3.99', 'DC', '54,691']
['29', 'Ultimate Spider-Man', '126', '$2.99', 'Marvel', '54,588']
['30', 'Trinity', '14', '$2.99', 'DC', '53,721']
['31', 'Nightwing', '148', '$2.99', 'DC', '53,195']
['32', 'Trinity', '15', '$2.99', 'DC', '53,086']
['33', 'Trinity', '16', '$2.99', 'DC', '52,301']
['34', 'Titans', '4', '$2.99', 'DC', '51,741']
['35', 'Trinity', '17', '$2.99', 'DC', '51,304']
['36', 'Superman Batman', '52', '$2.99', 'DC', '49,986']
['37', 'Titans', '5', '$2.99', 'DC', '49,945']
['38', 'Batman & Outsiders', '11', '$2.99', 'DC', '49,931']
['39', 'Action Comics', '869', '$2.99', 'DC', '49,583']
['40', 'X-Men Manifest Destiny', '1', '$3.99', 'Marvel', '49,248']
['41', 'Incredible Hercules', '121', '$2.99', 'Marvel', '47,350']
['42', 'Secret Invasion: Amazing Spider-Man', '2', '$2.99', 'Marvel', '46,790']
['43', 'Superman', '680', '$2.99', 'DC', '46,571']
['44', 'Wolverine Origins', '28', '$2.99', 'Marvel', '46,544']
['45', 'Daredevil', '111', '$2.99', 'Marvel', '46,291']
['46', 'Secret Invasion Inhumans', '2', '$2.99', 'Marvel', '45,882']
['47', 'Ultimate X-Men Fantastic Four Annual', '1', '$3.99', 'Marvel', '45,424']
['48', 'Green Lantern Corps', '28', '$2.99', 'DC', '44,926']
['49', 'X-Factor', '35', '$2.99', 'Marvel', '44,468']
['50', 'Ultimate Fantastic Four X-Men Annual', '1', '$3.99', 'Marvel', '44,147']
['51', 'Iron Man Director of Shield', '33', '$2.99', 'Marvel', '43,874']
['52', 'Thunderbolts', '124', '$2.99', 'Marvel', '43,417']
['53', 'Angel After The Fall', '12', '$3.99', 'IDW', '43,007']
['54', 'Secret Invasion Runaways Young\nAvengers', '3', '$2.99', 'Marvel', '42,467']
['55', 'Guardians of the Galaxy', '5', '$2.99', 'Marvel', '42,092']
['56', 'Teen Titans', '63', '$2.99', 'DC', '41,778']
['57', 'Secret Invasion Front Line', '3', '$2.99', 'Marvel', '40,296']
['58', 'Ms. Marvel', '30', '$2.99', 'Marvel', '40,029']
['59', 'Young X-Men', '6', '$2.99', 'Marvel', '38,165']
['60', 'Skaar Son Of Hulk Presents Savage\nWorld', '1', '$3.99', 'Marvel', '38,158']
['61', 'Nova', '17', '$2.99', 'Marvel', '37,004']
['62', 'Civil War House of M', '1', '$2.99', 'Marvel', '35,072']
['63', 'X-Men Magneto Testament', '1', '$3.99', 'Marvel', '34,853']
['64', 'Wonder Woman', '24', '$2.99', 'DC', '34,573']
