['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'New Avengers', '1', '$2.25', 'Marvel', '240,734']
['2', 'Ultimates 2', '1', '$2.99', 'Marvel', '146,277']
['3', 'Identity Crisis', '7', '$3.95', 'DC', '139,578']
['4', 'Astonishing X-Men', '7', '$2.99', 'Marvel', '134,109']
['5', 'Superman Batman', '15 (Res)', '$2.95', 'DC', '119,932']
['6', 'Superman Batman', '16', '$2.95', 'DC', '115,662']
['7', 'Green Lantern Rebirth', '3', '$2.95', 'DC', '106,527']
['8', 'Superman', '212', '$2.50', 'DC', '100,248']
['9', 'Uncanny X-Men', '453', '$2.25', 'Marvel', '89,956']
['10', 'Ultimate Spider-Man', '70', '$2.25', 'Marvel', '88,964']
['11', 'X-Men', '165', '$2.25', 'Marvel', '86,637']
['12', 'Amazing Spider-Man', '515', '$2.25', 'Marvel', '82,843']
['13', 'Wolverine', '23', '$2.25', 'Marvel', '80,681']
['14', 'Ultimate Fantastic Four', '14', '$2.25', 'Marvel', '77,935']
['15', 'Ultimate Nightmare', '4', '$2.25', 'Marvel', '76,662']
['16', 'X-Men Fantastic Four', '1', '$3.50', 'Marvel', '74,518']
['17', 'X-Men The End Book 1 Dreamers\n& Demons', '6', '$2.99', 'Marvel', '66,223']
['18', 'JLA Classified', '2', '$2.95', 'DC', '66,150']
['19', 'Marvel Knights Spider-Man', '9', '$2.99', 'Marvel', '64,463']
['20', 'JLA', '109', '$2.25', 'DC', '63,793']
['21', 'Teen Titans', '19', '$2.50', 'DC', '62,588']
['22', 'Batman', '635', '$2.25', 'DC', '60,901']
['23', 'Supreme Power', '14', '$2.99', 'Marvel', '57,977']
['24', 'Iron Man', '2', '$2.99', 'Marvel', '53,294']
['25', 'Legion Of Super Heroes', '1', '$2.95', 'DC', '50,694']
['26', 'Daredevil', '68', '$2.99', 'Marvel', '50,493']
['27', 'Fantastic Four', '521', '$2.99', 'Marvel', '47,636']
['28', 'Spectacular Spider-Man', '22', '$2.25', 'Marvel', '47,515']
['29', 'JSA', '68', '$2.50', 'DC', '45,200']
['30', 'New X-Men', '7', '$2.99', 'Marvel', '43,026']
['31', 'Detective Comics', '801', '$2.95', 'DC', '42,777']
['32', 'Excalibur', '8', '$2.99', 'Marvel', '42,442']
['33', 'Conan', '11', '$2.99', 'Dark Horse', '41,151']
['34', 'Strange', '3', '$3.50', 'Marvel', '41,017']
['35', 'Ultimate Elektra', '5', '$2.25', 'Marvel', '40,858']
['36', 'Outsiders', '18', '$2.50', 'DC', '40,602']
['37', 'The Punisher', '15', '$2.99', 'Marvel', '40,359']
['38', 'Nightwing', '100', '$2.95', 'DC', '40,024']
['39', 'Action Comics', '822', '$2.50', 'DC', '38,112']
['40', 'New Avengers', '1 Dirtrs Cut', '$3.99', 'Marvel', '38,075']
['41', 'X-Force', '5', '$2.99', 'Marvel', '38,008']
['42', 'What If Magneto\nHad Formed X-Men W/Professor X', '$2.99', 'Marvel', '37,898']
['43', 'Avengers Earths Mightiest Heroes', '3', '$3.50', 'Marvel', '36,668']
['44', 'Green Lantern Rebirth', '2', '$2.95', 'DC', '35,950']
['45', 'Batman Gotham Knights', '60', '$2.50', 'DC', '35,895']
['46', 'Avengers Earths Mightiest Heroes', '4', '$3.50', 'Marvel', '35,627']
['47', 'Robin', '133', '$2.25', 'DC', '35,408']
['48', 'Doctor Spectrum', '4', '$2.99', 'Marvel', '34,853']
['49', 'Adventures of Superman', '635', '$2.50', 'DC', '34,439']
['50', 'Exiles', '55', '$2.99', 'Marvel', '33,745']
['51', 'Exiles', '56', '$2.99', 'Marvel', '33,398']
['52', 'Catwoman When I/Rome', '3', '$3.50', 'DC', '33,392']
['53', 'Exiles', '57', '$2.99', 'Marvel', '33,185']
['54', 'Justice League Elite', '6', '$2.50', 'DC', '33,142']
['55', 'Rising Stars', '23', '$2.99', 'Image', '32,911']
['56', 'New Thunderbolts', '3', '$2.99', 'Marvel', '32,722']
['57', 'Marvel Knights 4', '13', '$2.99', 'Marvel', '32,624']
['58', 'Batman Danger Girl', '', '$4.95', 'DC', '32,423']
['59', 'What If Karen Page Had Lived', '', '$2.99', 'Marvel', '32,314']
['60', 'What If Aunt May\nHad Died Instead of Uncle Ben', '$2.99', 'Marvel', '31,784']
['61', 'Nightcrawler', '3', '$2.99', 'Marvel', '31,437']
['62', 'Space Ghost', '2', '$2.95', 'DC', '31,431']
['63', 'Batgirl', '59', '$2.50', 'DC', '31,029']
['64', 'Hulk & Thing Hard Knocks', '4', '$3.50', 'Marvel', '31,004']
['65', 'Green Arrow', '45', '$2.50', 'DC', '30,998']
['66', 'What If Dr Doom Had Become Thing', '', '$2.99', 'Marvel', '30,931']
['67', 'What If Jessica Jones Had Joined\nAvengers', '', '$2.99', 'Marvel', '30,840']
['68', 'Powers', '7', '$2.95', 'Marvel', '30,688']
['69', 'Birds Of Prey', '77', '$2.50', 'DC', '30,304']
['70', 'X-Men Unlimited', '6', '$2.99', 'Marvel', '30,140']
['71', 'Punisher Red Xmas', '', '$3.99', 'Marvel', '29,853']
['72', 'What If General Ross Had Become Hulk', '', '$2.99', 'Marvel', '29,786']
['73', 'Green Lantern Rebirth', '1', '$2.95', 'DC', '29,719']
['74', 'Transformers Generation 1 Vol. 3', '10', '$2.95', 'Dreamwave', '29,683']
['75', 'Spawn', '141 (Res)', '$2.50', 'Image', '29,470']
['76', 'Nightcrawler', '4', '$2.99', 'Marvel', '29,293']
['77', 'Marvel Team-Up', '3', '$2.25', 'Marvel', '29,086']
['78', 'Rogue', '5', '$2.99', 'Marvel', '28,836']
['79', 'Batman Legends of the Dark Knight', '186', '$2.50', 'DC', '27,813']
['80', 'Cable Deadpool', '10', '$2.99', 'Marvel', '26,912']
['81', 'Rogue', '6', '$2.99', 'Marvel', '26,906']
['82', 'Y The Last Man', '29', '$2.95', 'DC', '26,766']
['83', 'Gambit', '5', '$2.99', 'Marvel', '25,414']
['84', 'Catwoman', '38', '$2.50', 'DC', '25,109']
['85', 'Fables', '32', '$2.50', 'DC', '24,890']
['86', 'Wonder Woman', '211', '$2.25', 'DC', '24,829']
['87', 'Spider-Man India', '2', '$2.99', 'Marvel', '24,780']
['88', 'Emma Frost', '18', '$2.99', 'Marvel', '24,519']
['89', 'Black Widow', '4', '$2.99', 'Marvel', '24,372']
['90', 'G.I. Joe Vs Transformers Vol. 2', '4', '$2.95', "Devil's Due", '24,263']
['91', 'She Hulk', '10', '$2.99', 'Marvel', '23,849']
['92', 'District X', '8', '$2.99', 'Marvel', '23,684']
['93', 'Fathom Dawn Of War', '3', '$2.99', 'Aspen', '23,453']
['94', 'Sabretooth', '4', '$2.99', 'Marvel', '23,294']
['95', 'Street Fighter', '12', '$2.95', "Devil's Due", '23,252']
['96', 'Captain America & The Falcon', '10', '$2.99', 'Marvel', '23,234']
['97', 'Ex Machina', '7', '$2.95', 'DC', '23,173']
['98', 'G.I. Joe', '37', '$2.95', "Devil's Due", '23,087']
['99', 'Bullseye Greatest Hits', '4', '$2.99', 'Marvel', '22,953']
['100', 'Transformers War Within Vol. 3', '3', '$2.95', 'Dreamwave', '22,929']
['101', 'Mystique', '22', '$2.99', 'Marvel', '22,558']
['102', 'Madrox', '4', '$2.99', 'Marvel', '22,551']
['103', 'Authority Revolution', '3', '$2.95', 'DC', '22,028']
['104', 'JSA Strange Adventures', '5', '$3.50', 'DC', '21,833']
['105', 'Adam Strange', '4', '$2.95', 'DC', '21,510']
['106', 'Deadshot', '1', '$2.95', 'DC', '21,449']
['107', 'G.I. Joe', '38', '$2.95', "Devil's Due", '21,413']
['108', 'Hawkman', '35', '$2.50', 'DC', '21,358']
['109', 'Aquaman', '25', '$2.50', 'DC', '21,108']
['110', 'Firestorm', '8', '$2.50', 'DC', '21,078']
['111', 'New Invaders', '5', '$2.99', 'Marvel', '20,791']
['112', 'Intimates', '2', '$2.95', 'DC', '20,444']
['113', 'Spider-Girl', '81', '$2.99', 'Marvel', '20,420']
['114', 'Star Wars Republic', '71', '$2.99', 'Dark Horse', '19,823']
['115', 'Solo', '2', '$4.95', 'DC', '19,391']
['116', 'Doom Patrol', '7', '$2.50', 'DC', '19,336']
['117', 'Alpha Flight', '10', '$2.99', 'Marvel', '19,056']
['118', 'Star Wars Republic', '72', '$2.99', 'Dark Horse', '18,989']
['119', 'Ocean', '3', '$2.95', 'DC', '18,660']
['120', 'Star Wars Obsession', '2', '$2.99', 'Dark Horse', '18,654']
['121', 'Elektra The Hand', '5', '$2.99', 'Marvel', '18,556']
['122', 'Star Wars Empire', '28', '$2.99', 'Dark Horse', '18,215']
['123', 'Star Wars Empire', '27', '$2.99', 'Dark Horse', '18,112']
['124', 'Spider-Man Doctor Octopus Year 1', '5', '$2.99', 'Marvel', '18,033']
['125', 'Identity Crisis', '2', '$3.95', 'DC', '17,850']
['126', 'Tomb of Dracula', '3', '$2.99', 'Marvel', '17,795']
['127', 'G.I. Joe Reloaded', '10', '$2.95', "Devil's Due", '17,728']
['128', 'Tomb Raider', '48', '$2.99', 'Image', '17,491']
['129', 'Off Hndbk Marvel\nUniverse Golden Age Marvel 2004', '$3.99', 'Marvel', '17,357']
['130', 'Gotham Central', '26', '$2.50', 'DC', '17,095']
['131', 'Question', '2', '$2.95', 'DC', '16,949']
['132', 'Thor Son of Asgard', '11', '$2.99', 'Marvel', '16,930']
['133', 'Witchblade', '81', '$2.99', 'Image', '16,912']
['134', 'Transformers Energon', '30', '$2.95', 'Dreamwave', '16,778']
['135', 'G.I. Joe Reloaded', '11', '$2.95', "Devil's Due", '16,754']
['136', 'BPRD The Dead', '2', '$2.99', 'Dark Horse', '16,577']
['137', 'Darkness Vol. 2', '17', '$2.99', 'Image', '15,992']
['138', 'Swamp Thing', '10', '$2.95', 'DC', '15,846']
['139', '100 Bullets', '56', '$2.50', 'DC', '15,591']
['140', 'Manhunter', '5', '$2.50', 'DC', '15,353']
['141', 'Hellblazer', '203', '$2.75', 'DC', '15,304']
['142', 'Teen Titans Go', '14', '$2.25', 'DC', '14,963']
['143', 'Toe Tags Feat George Romero', '3', '$2.95', 'DC', '14,933']
['144', 'Walking Dead', '14', '$2.95', 'Image', '14,714']
['145', 'Young Guns 2004 Sketch Book', '', '$3.99', 'Marvel', '14,701']
['146', 'Books of Magick Life During Wartime', '6', '$2.50', 'DC', '14,494']
['147', 'Trigger', '1', '$2.95', 'DC', '14,019']
['148', 'Kabuki', '3', '$2.99', 'Marvel', '13,885']
['149', 'Justice League Unlimited', '4', '$2.25', 'DC', '13,788']
['150', 'Batman Strikes', '4', '$2.25', 'DC', '13,258']
['151', 'Tom Strong', '30', '$2.95', 'DC', '13,069']
['152', 'Jubilee', '4', '$2.99', 'Marvel', '13,027']
['153', 'Tales of Suspense Captain America\n& Iron Man Comm Ed', '1', '$3.99', 'Marvel', '12,673']
['154', 'Simpsons Comics', '101', '$2.99', 'Bongo', '12,625']
['155', 'Doc Frankenstein', '1', '$3.50', 'Burlyman', '12,576']
['156', 'Lucifer', '57', '$2.50', 'DC', '12,442']
['157', 'Ultimate Fantastic Four', '13', '$2.25', 'Marvel', '12,180']
['158', 'Samurai Heaven & Earth', '1', '$2.99', 'Dark Horse', '11,937']
['159', 'The Incredibles', '2', '$2.99', 'Dark Horse', '11,912']
['160', 'Elektra The Movie', '', '$5.99', 'Marvel', '11,870']
['161', 'Stokers Dracula', '2', '$3.99', 'Marvel', '11,693']
['162', '30 Days Of Bloodsuckers Tales', '3', '$3.99', 'IDW', '11,669']
['163', 'Marvel Age Spider-Man', '17', '$2.25', 'Marvel', '11,644']
['164', 'Shaolin Cowboy', '1', '$3.50', 'Burlyman', '11,595']
['165', 'Concrete Human Dilemma', '1', '$3.50', 'Dark Horse', '11,535']
['166', 'Warlock', '4', '$2.99', 'Marvel', '11,449']
['167', 'Marvel Age Spider-Man', '18', '$2.25', 'Marvel', '11,413']
['168', 'Masters of the Universe Vol. 3', '8', '$2.95', 'Image', '11,267']
['169', 'Sleeper Season Two', '7', '$2.95', 'DC', '11,023']
['170', 'Metal Gear Solid', '4', '$3.99', 'IDW', '11,005']
['171', 'Richard Dragon', '8', '$2.50', 'DC', '10,919']
['172', 'Witching', '7', '$2.95', 'DC', '10,402']
['173', 'Marvel Age Spider-Man Team Up', '4', '$1.75', 'Marvel', '10,341']
['174', 'Elric Making of A Sorcerer', '2', '$5.95', 'DC', '10,207']
['175', 'Fallen Angel', '18', '$2.95', 'DC', '10,201']
['176', 'Goon Dh Ed', '10', '$2.99', 'Dark Horse', '9,976']
['177', 'Plastic Man', '13', '$2.95', 'DC', '9,976']
['178', 'Ghostbusters Legion', '3', '$2.95', '88 MPH', '9,921']
['179', 'Return of Shadowhawk One Shot', '1', '$2.99', 'Image', '9,848']
['180', 'Humankind', '4', '$2.99', 'Image', '9,756']
['181', 'Losers', '19', '$2.95', 'DC', '9,665']
['182', 'Bart Simpson Comics', '21', '$2.99', 'Bongo', '9,653']
['183', 'Invincible', '18', '$2.95', 'Image', '9,440']
['184', 'Aftermath Infantry', '1', '$2.95', "Devil's Due", '8,898']
['185', 'Voltron Vol. 2', '11', '$2.95', "Devil's Due", '8,898']
['186', 'Marvel Age Hulk', '4', '$1.75', 'Marvel', '8,806']
['187', 'Monolith', '10', '$2.95', 'DC', '8,788']
['188', 'Wild Girl', '2', '$2.95', 'DC', '8,751']
['189', 'Savage Dragon', '119', '$2.95', 'Image', '8,672']
['190', 'Sonic The Hedgehog', '143', '$2.19', 'Archie', '8,459']
