['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'New Avengers ', '2', '$2.25', 'Marvel', '153,443']
['2', 'Ultimates 2 ', '2', '$2.99', 'Marvel', '113,152']
['3', 'X-Men Phoenix Endsong ', '1', '$2.99', 'Marvel', '108,248']
['4', 'Ultimate X-Men ', '54', '$2.25', 'Marvel', '90,437']
['5', 'Ultimate X-Men ', '55', '$2.25', 'Marvel', '87,271']
['6', 'Uncanny X-Men ', '454', '$2.25', 'Marvel', '87,236']
['7', 'X-Men ', '166', '$2.25', 'Marvel', '85,762']
['8', 'Ultimate Spider-Man ', '71', '$2.25', 'Marvel', '83,819']
['9', 'Amazing Spider-Man ', '516', '$2.25', 'Marvel', '79,682']
['10', 'Wolverine ', '24', '$2.25', 'Marvel', '79,671']
['11', 'Wolverine The End ', '6', '$2.99', 'Marvel', '74,580']
['12', 'Ultimate Fantastic Four ', '15', '$2.25', 'Marvel', '74,352']
['13', 'X-23 ', '1', '$2.99', 'Marvel', '68,202']
['14', 'Teen Titans ', '20', '$2.50', 'DC', '65,821']
['15', 'JLA ', '110', '$2.25', 'DC', '63,966']
['16', 'Marvel Knights Spider-Man ', '10', '$2.99', 'Marvel', '61,707']
['17', 'X-Men Fantastic Four ', '2', '$3.50', 'Marvel', '60,344']
['18', 'JLA Classified ', '3', '$2.95', 'DC', '60,104']
['19', 'Batman ', '636', '$2.25', 'DC', '58,513']
['20', 'X-23 ', '2', '$2.99', 'Marvel', '56,254']
['21', 'Captain America ', '2', '$2.99', 'Marvel', '53,200']
['22', 'Flash ', '217', '$2.25', 'DC', '49,671']
['23', 'Spectacular Spider-Man ', '23', '$2.25', 'Marvel', '48,776']
['24', 'Daredevil ', '69', '$2.99', 'Marvel', '48,630']
['25', 'Spectacular Spider-Man ', '24', '$2.25', 'Marvel', '47,729']
['26', 'Incredible Hulk ', '77', '$2.99', 'Marvel', '47,085']
['27', 'Fantastic Four ', '522', '$2.99', 'Marvel', '46,242']
['28', 'JSA ', '69', '$2.50', 'DC', '43,563']
['29', 'Wanted ', '6', '$2.99', 'Image', '43,258']
['30', 'Legion of Super Heroes ', '2', '$2.95', 'DC', '42,176']
['31', 'Flash ', '218', '$2.25', 'DC', '41,585']
['32', 'Detective Comics ', '802', '$2.95', 'DC', '40,760']
['33', 'New X-Men ', '8', '$2.99', 'Marvel', '40,099']
['34', 'Outsiders ', '19', '$2.50', 'DC', '39,449']
['35', 'The Punisher ', '16', '$2.99', 'Marvel', '39,262']
['36', 'Conan ', '12', '$2.99', 'Dark Horse', '39,233']
['37', 'Adventures of Superman ', '636', '$2.50', 'DC', '39,174']
['38', 'New X-Men ', '9', '$2.99', 'Marvel', '38,121']
['39', 'Nightwing ', '101', '$2.25', 'DC', '38,021']
['40', 'Action Comics ', '823', '$2.50', 'DC', '36,564']
['41', 'Nightwing ', '102', '$2.25', 'DC', '36,020']
['42', 'Army of Darkness Ashes 2 Ashes ', '4', '$2.99', "Devil's Due", '35,979']
['43', 'Army of Darkness Shop Til You Drop\nDead ', '1', '$2.99', "Devil's Due", '35,254']
['44', 'Soulfire ', '3', '$2.99', 'Aspen', '35,254']
['45', 'Pulse ', '7', '$2.99', 'Marvel', '34,710']
['46', 'Batman Gotham Knights ', '61', '$2.50', 'DC', '33,007']
['47', 'Robin ', '134', '$2.25', 'DC', '32,785']
['48', 'Avengers Earths Mightiest Heroes ', '5', '$3.50', 'Marvel', '32,703']
['49', 'Green Arrow ', '46', '$2.50', 'DC', '32,404']
['50', 'Space Ghost ', '3', '$2.95', 'DC', '32,129']
['51', 'Exiles ', '58', '$2.99', 'Marvel', '32,065']
['52', 'Avengers Earths Mightiest Heroes ', '6', '$3.50', 'Marvel', '31,942']
['53', 'New Thunderbolts ', '4', '$2.99', 'Marvel', '31,661']
['54', 'Darkness Superman ', '1', '$2.99', 'Image', '31,579']
['55', 'Stormbreaker Saga of Beta Ray Bill ', '1', '$2.99', 'Marvel', '31,234']
['56', 'Marvel Knights 4 ', '14', '$2.99', 'Marvel', '31,228']
['57', 'Justice League Elite ', '7', '$2.50', 'DC', '31,152']
['58', 'Planetary ', '22', '$2.95', 'DC', '31,006']
['59', 'Spider Man Human Torch ', '1', '$2.99', 'Marvel', '30,555']
['60', 'Fantastic Four Foes ', '1', '$2.99', 'Marvel', '30,269']
['61', 'Arana Heart of the Spider ', '1', '$2.99', 'Marvel', '29,783']
['62', 'Birds of Prey ', '78', '$2.50', 'DC', '29,397']
['63', 'Powers ', '8', '$2.95', 'Marvel', '29,379']
['64', 'Batgirl ', '60', '$2.50', 'DC', '29,169']
['65', 'Spawn ', '142', '$2.50', 'Image', '28,648']
['66', 'Marvel Team-Up ', '4', '$2.25', 'Marvel', '27,162']
['67', 'Batman Legends of the Dark Knight ', '187', '$2.50', 'DC', '26,799']
['68', 'We 3 ', '3', '$2.95', 'DC', '26,547']
['69', 'Nightcrawler ', '5', '$2.99', 'Marvel', '26,389']
['70', 'Majestic ', '1', '$2.95', 'DC', '26,097']
['71', 'Cable Deadpool ', '11', '$2.99', 'Marvel', '25,792']
['72', 'Y The Last Man ', '30', '$2.95', 'DC', '25,693']
['73', 'Wonder Woman ', '212', '$2.25', 'DC', '25,558']
['74', 'Superman Strength ', '1', '$5.95', 'DC', '24,856']
['75', 'Rogue ', '7', '$2.99', 'Marvel', '24,815']
['76', 'Fables ', '33', '$2.50', 'DC', '24,318']
['77', 'Catwoman ', '39', '$2.50', 'DC', '24,113']
['78', 'Gambit ', '6', '$2.99', 'Marvel', '23,481']
['79', 'She Hulk ', '11', '$2.99', 'Marvel', '23,189']
['80', 'Black Widow ', '5', '$2.99', 'Marvel', '22,551']
['81', 'District X ', '9', '$2.99', 'Marvel', '22,200']
['82', 'Mystique ', '23', '$2.99', 'Marvel', '21,685']
['83', 'Captain America & The\nFalcon ', '11', '$2.99', 'Marvel', '21,451']
['84', 'Madrox ', '5', '$2.99', 'Marvel', '21,258']
['85', 'Bullseye Greatest Hits ', '5', '$2.99', 'Marvel', '21,252']
['86', 'Authority Revolution ', '4', '$2.95', 'DC', '20,942']
['87', 'JSA Strange Adventures ', '6', '$3.50', 'DC', '20,807']
['88', 'Official\nHandbook of the Marvel Universe Women of Marvel 2005', '$3.99', 'Marvel', '20,795']
['89', 'G.I. Joe', '39', '$2.95', "Devil's Due", '20,655']
['90', 'Hawkman ', '36', '$2.50', 'DC', '20,427']
['91', 'Aquaman ', '26', '$2.50', 'DC', '20,333']
['92', 'Spider-Girl ', '82', '$2.99', 'Marvel', '19,964']
['93', 'Firestorm ', '9', '$2.50', 'DC', '19,953']
['94', 'New Invaders ', '6', '$2.99', 'Marvel', '19,719']
['95', 'Spider-Man India ', '3', '$2.99', 'Marvel', '18,437']
['96', 'Spider-Man Unlimited ', '7', '$2.99', 'Marvel', '18,279']
['97', 'Alpha Flight ', '11', '$2.99', 'Marvel', '18,262']
['98', 'Doom Patrol ', '8', '$2.50', 'DC', '17,934']
['99', 'Deadshot ', '2', '$2.95', 'DC', '17,056']
['100', 'Breach ', '1', '$2.95', 'DC', '16,857']
['101', 'Gotham Central ', '27', '$2.50', 'DC', '16,717']
['102', 'Witchblade ', '82', '$2.99', 'Image', '16,518']
['103', 'Intimates ', '3', '$2.95', 'DC', '16,343']
['104', 'Thor Son Of Asgard ', '12', '$2.99', 'Marvel', '16,173']
['105', 'Question ', '3', '$2.95', 'DC', '15,553']
['106', 'Tomb Of Dracula ', '4', '$2.99', 'Marvel', '15,389']
['107', 'BPRD The Dead ', '3', '$2.99', 'Dark Horse', '15,336']
['108', '100 Bullets ', '57', '$2.50', 'DC', '15,038']
['109', 'Tomb Raider ', '49', '$2.99', 'Image', '14,897']
['110', 'Hellblazer ', '204', '$2.75', 'DC', '14,494']
['111', 'Manhunter ', '6', '$2.50', 'DC', '14,306']
['112', 'Swamp Thing ', '11', '$2.95', 'DC', '14,271']
['113', 'Teen Titans Go ', '15', '$2.25', 'DC', '14,265']
['114', 'Futurama Simpsons Crossover Crisis\nPart 2 ', '1', '$2.99', 'Bongo', '13,990']
['115', 'Books of Magick Life During Wartime\n      ', '7', '$2.50', 'DC', '13,651']
['116', 'Toe Tags Feat George Romero ', '4', '$2.95', 'DC', '13,522']
['117', 'Green Lantern Rebirth ', '1', '$2.95', 'DC', '13,171']
['118', 'Justice League Unlimited ', '5', '$2.25', 'DC', '12,691']
['119', 'Udon Darkstalkers ', '2', '$2.95', "Devil's Due", '12,539']
['120', 'Simpsons Comics ', '102', '$2.99', 'Bongo', '12,077']
['121', 'Lucifer ', '58', '$2.50', 'DC', '12,007']
['122', 'Batman Strikes ', '5', '$2.25', 'DC', '11,784']
['123', 'Jubilee ', '5', '$2.99', 'Marvel', '11,457']
['124', 'Terra Obscura Vol. 2 ', '5', '$2.95', 'DC', '11,053']
['125', 'Sleeper Season Two ', '8', '$2.95', 'DC', '10,702']
['126', '30 Days of Bloodsuckers Tales ', '4', '$3.99', 'IDW', '10,374']
['127', 'Tarot Witch of the Black Rose ', '30', '$2.95', 'Broadsword', '10,269']
['128', 'Marvel Age Spider-Man ', '19', '$2.25', 'Marvel', '10,158']
['129', 'Richard Dragon ', '9', '$2.50', 'DC', '10,088']
['130', 'Stkpers Dracula ', '3', '$3.99', 'Marvel', '10,076']
['131', 'Strangers In Paradise ', '70', '$2.95', 'Abstract', '9,924']
['132', 'Shi Ju Nen ', '3', '$2.99', 'Dark Horse', '9,719']
['133', 'Invincible ', '19', '$2.95', 'Image', '9,660']
['134', 'Witching ', '8', '$2.95', 'DC', '9,655']
['135', 'Trigger ', '2', '$2.95', 'DC', '9,631']
['136', 'Plastic Man ', '14', '$2.95', 'DC', '9,421']
['137', 'Losers ', '20', '$2.95', 'DC', '9,344']
['138', 'Samurai Heaven & Earth ', '2', '$2.99', 'Dark Horse', '9,292']
['139', 'Flaming Carrot ', '1', '$2.95', 'Image', '9,040']
['140', 'Youngblood Imperial ', '1', '$2.99', 'Arcade', '8,625']
['141', 'Green Lantern Rebirth ', '3', '$2.95', 'DC', '8,613']
['142', 'Sonic The Hedgehog ', '145', '$2.19', 'Archie', '7,952']
['143', 'Human Target ', '18', '$2.95', 'DC', '7,835']
['144', 'Hard Time ', '12', '$2.50', 'DC', '7,776']
['145', 'Legion Of Super Heroes ', '1', '$2.95', 'DC', '7,642']
['146', 'Ultra ', '6', '$2.95', 'Image', '7,501']
['147', 'Studio Ice Megacity 909 ', '5', '$2.95', "Devil's Due", '7,355']
['148', 'Constantine Movie Adaptation', '', '$6.95', 'DC', '7,121']
['149', 'Marvel Age Fantastic Four ', '11', '$2.25', 'Marvel', '7,039']
['150', 'Marvel Age Fantastic Four ', '12', '$2.25', 'Marvel', '6,934']
['151', 'Ghostbusters Legion ', '4', '$2.95', '88 MPH', '6,916']
['152', 'Casefiles Sam & Twitch ', '12', '$2.50', 'Image', '6,828']
['153', 'Wild Girl ', '3', '$2.95', 'DC', '6,752']
['154', 'Angeltown ', '3', '$2.95', 'DC', '6,641']
['155', 'Usagi Yojimbo ', '81', '$2.99', 'Dark Horse', '6,524']
['156', 'PVP', '13', '$2.95', 'Image', '6,460']
['157', 'Warren Ellis Angel Stomp Future ', '1', '$3.50', 'Avatar', '6,407']
['158', 'Bloodhound ', '7', '$2.95', 'DC', '6,314']
['159', 'Green Lantern Rebirth ', '2', '$2.95', 'DC', '6,267']
['160', 'The Gift ', '9', '$2.99', 'Image', '6,038']
['161', 'Warren Ellis Simon Spector ', '1', '$3.50', 'Avatar', '6,033']
['162', 'Knights of the Dinner Table ', '99', '$3.99', 'Kenzer', '5,623']
['163', 'Aftermath Breakdown ', '3', '$2.95', "Devil's Due", '5,582']
['164', 'Brian Pulidos Belladonna ', '3', '$3.99', 'Avatar', '5,506']
['165', 'Shonen Jump Vol. 3 Feb 2005 ', '2', '$4.99', 'Viz', '5,436']
['166', 'Tales Of Tellos ', '3', '$3.50', 'Image', '5,196']
['167', 'Noble Causes ', '6', '$3.50', 'Image', '5,161']
['168', 'Powerpuff Girls ', '58', '$2.25', 'DC', '5,079']
['169', 'CSI Dominos ', '5', '$3.99', 'IDW', '5,067']
['170', 'Hero Squared Xtra Sized Special ', '1', '$3.99', 'Atomeka', '5,055']
['171', 'Aftermath Blade of Kumori ', '3', '$2.95', "Devil's Due", '5,015']
['172', 'Scooby Doo ', '92', '$2.25', 'DC', '4,862']
['173', 'Donald Duck & Friends ', '324', '$2.95', 'Gemstone', '4,780']
['174', 'Blade of the Immortal ', '97', '$2.99', 'Dark Horse', '4,658']
['175', 'Superpatriot War On Terror ', '2', '$2.95', 'Image', '4,570']
['176', 'Mickey Mouse & Friends ', '273', '$2.95', 'Gemstone', '4,383']
['177', 'Grendel Devils Reign ', '7', '$3.50', 'Dark Horse', '4,248']
['178', 'Superman Batman ', '16', '$2.95', 'DC', '4,014']
['179', 'Beyond Avalon ', '1', '$2.95', 'Image', '3,979']
['180', 'Freedom Force ', '1', '$2.95', 'Image', '3,932']
['181', 'Lore ', '5', '$5.99', 'IDW', '3,792']
['182', 'Bloodrayne Skies Afire ', '', '$3.99', 'Digital Webbing', '3,792']
['183', 'Desperadoes Banners of Gold ', '2', '$3.99', 'IDW', '3,745']
['184', 'Teen Titans ', '19', '$2.50', 'DC', '3,698']
['185', 'Eric Reds Containment ', '1', '$3.99', 'IDW', '3,675']
['186', 'Poison Elves Hyena ', '3', '$2.95', 'Sirius', '3,622']
['187', 'Pigtale ', '1', '$2.95', 'Image', '3,610']
['188', 'Ghostbusters Legion Brereton Cvr ', '4', '$3.50', '88 MPH', '3,593']
['189', 'Detonator ', '2', '$2.95', 'Image', '3,587']
['190', 'Gold Digger ', '59', '$2.99', 'Antarctic', '3,552']
['191', 'Simpsons Classics ', '3', '$3.99', 'Bongo', '3,405']
['192', 'Bloodstream ', '4', '$2.95', 'Image', '3,376']
['193', 'Super Manga Blast ', '48', '$5.99', 'Dark Horse', '3,347']
['194', 'The Ballad of Sleeping Beauty ', '6', '$1.99', 'Beckett', '3,177']
['195', 'Pat Lees Transformers G.I. Joe ', '1', '$2.95', 'Dreamwave', '3,101']
['196', 'Firebreather Iron Saint One Shot', '', '$6.95', 'Image', '3,025']
['197', 'Space Ghost ', '2', '$2.95', 'DC', '3,013']
['198', 'Small Gods ', '6', '$2.95', 'Image', '2,920']
['199', 'Looney Tunes ', '122', '$2.25', 'DC', '2,891']
['200', 'Gold Digger Adventures Stand Alone\nSpecial ', '1', '$2.99', 'Antarctic', '2,838']
['201', 'Archie ', '554', '$2.19', 'Archie', '2,586']
['202', 'Luba ', '10', '$3.50', 'Fantagraphics', '2,510']
['203', 'CVO Covert Vampiric Operations\nRogue State ', '3', '$3.99', 'IDW', '2,469']
['204', 'Mad Magazine ', '450', '$3.50', 'DC', '2,434']
['205', 'Amazing Joy Buzzards ', '1', '$2.95', 'Image', '2,422']
['206', 'Vertigo Secret Files Hellblazer ', '1', '$4.95', 'DC', '2,288']
['207', 'Archie & Friends ', '88', '$2.19', 'Archie', '2,253']
['208', 'Veronica ', '158', '$2.19', 'Archie', '2,212']
['209', 'Dogwitch ', '15', '$2.95', 'Sirius', '2,194']
['210', 'Betty ', '144', '$2.19', 'Archie', '2,171']
['211', 'Batman ', '635', '$2.25', 'DC', '2,165']
['212', 'JLA Classified ', '2', '$2.95', 'DC', '2,159']
['213', 'Cartoon Network Block Party ', '5', '$2.25', 'DC', '2,136']
['214', 'Superman Batman ', '15', '$2.95', 'DC', '2,130']
['215', 'Cavewoman Meriems Gallery ', '4', '$3.25', 'Basement', '2,071']
['216', 'Superman ', '212', '$2.50', 'DC', '2,071']
['217', 'Shaolin Cowboy ', '1', '$3.50', 'Burlyman', '1,954']
['218', 'Wolverine ', '23', '$2.25', 'Marvel', '1,843']
['219', 'Betty & Veronica Double\nDigest ', '130', '$3.59', 'Archie', '1,826']
['220', 'Iron Man ', '2', '$2.99', 'Marvel', '1,755']
['221', 'Star Wars Obsession ', '2', '$2.99', 'Dark Horse', '1,744']
