['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Civil War', '5', '$2.99', 'Marvel', '272,584']
['2', 'Justice League of America', '3', '$2.99', 'DC', '140,929']
['3', 'New Avengers', '25', '$2.99', 'Marvel', '136,495']
['4', 'Amazing Spider-Man', '536', '$2.99', 'Marvel', '118,824']
['5', 'Astonishing X-Men', '18', '$2.99', 'Marvel', '118,277']
['6', '52', '26', '$2.50', 'DC', '104,607']
['7', '52', '27', '$2.50', 'DC', '104,258']
['8', '52', '28', '$2.50', 'DC', '103,522']
['9', 'Punisher War Journal', '1', '$2.99', 'Marvel', '102,720']
['10', '52', '29', '$2.50', 'DC', '102,692']
['11', '52', '30', '$2.50', 'DC', '102,569']
['12', 'Civil War Front Line', '8', '$2.99', 'Marvel', '100,862']
['13', 'Wolverine', '48', '$2.99', 'Marvel', '99,984']
['14', 'Batman', '658', '$2.99', 'DC', '94,343']
['15', 'Wolverine Origins', '8', '$2.99', 'Marvel', '91,578']
['16', 'Batman', '659', '$2.99', 'DC', '90,644']
['17', 'Uncanny X-Men', '480', '$2.99', 'Marvel', '88,578']
['18', 'Incredible Hulk', '100', '$3.99', 'Marvel', '84,163']
['19', 'Superman Batman', '30', '$2.99', 'DC', '84,003']
['20', 'X-Men', '193', '$2.99', 'Marvel', '80,097']
['21', 'Captain America', '24', '$2.99', 'Marvel', '79,880']
['22', 'Onslaught Reborn', '1', '$2.99', 'Marvel', '79,097']
['23', 'Ultimate Spider-Man', '102', '$2.99', 'Marvel', '77,116']
['24', 'Wonder Woman', '3', '$2.99', 'DC', '76,993']
['25', 'Iron Man', '13', '$2.99', 'Marvel', '76,795']
['26', 'Ultimate Power', '2', '$2.99', 'Marvel', '74,748']
['27', 'Moon Knight', '6', '$2.99', 'Marvel', '74,012']
['28', 'Green Lantern', '14 (Res)', '$2.99', 'DC', '72,889']
['29', 'Civil War Young Avengers &\nRunaways', '4', '$2.99', 'Marvel', '71,757']
['30', 'Green Lantern', '15', '$2.99', 'DC', '70,144']
['31', 'Ultimate X-Men', '76', '$2.99', 'Marvel', '69,049']
['32', 'Action Comics', '845', '$2.99', 'DC', '66,738']
['33', 'Eternals', '5', '$3.99', 'Marvel', '66,351']
['34', 'Teen Titans', '40', '$2.99', 'DC', '64,172']
['35', 'Supergirl', '11', '$2.99', 'DC', '62,540']
['36', 'Superman', '657', '$2.99', 'DC', '62,323']
['37', 'Teen Titans', '41', '$2.99', 'DC', '61,709']
['38', 'Superman Confidential', '1', '$2.99', 'DC', '60,153']
['39', 'Detective Comics', '825', '$2.99', 'DC', '58,936']
['40', 'Ultimate Fantastic Four', '36', '$2.99', 'Marvel', '57,775']
['41', 'Flash Fastest Man Alive', '6', '$2.99', 'DC', '56,785']
['42', 'X-Men Phoenix Warsong', '3', '$2.99', 'Marvel', '50,219']
['43', 'Sensational Spider-Man', '32', '$2.99', 'Marvel', '50,219']
['44', 'Daredevil', '91', '$2.99', 'Marvel', '49,332']
['45', 'Ghost Rider', '5', '$2.99', 'Marvel', '47,926']
['46', 'Fantastic Four End', '1', '$2.99', 'Marvel', '44,388']
['47', 'Friendly Neighborhood Spider-Man', '14', '$2.99', 'Marvel', '43,473']
['48', 'X-Factor', '13', '$2.99', 'Marvel', '42,841']
['49', 'Squadron Supreme', '7', '$2.99', 'Marvel', '41,964']
['50', 'Black Panther', '22', '$2.99', 'Marvel', '41,265']
['51', 'Green Lantern Corps', '6', '$2.99', 'DC', '41,086']
['52', 'Ultimate Vision', '0', '$2.99', 'Marvel', '40,001']
['53', 'Midnighter', '1', '$2.99', 'DC', '39,794']
['54', 'Annihilation', '4', '$2.99', 'Marvel', '39,643']
['55', 'Fantastic Four End', '2', '$2.99', 'Marvel', '38,926']
['56', 'Immortal Iron Fist', '1', '$2.99', 'Marvel', '38,577']
['57', 'Heroes For Hire', '4', '$2.99', 'Marvel', '38,067']
['58', 'New X-Men', '32', '$2.99', 'Marvel', '37,916']
['59', 'Ms Marvel', '9', '$2.99', 'Marvel', '37,879']
['60', 'Ion', '8', '$2.99', 'DC', '36,539']
['61', 'Nightwing', '126', '$2.99', 'DC', '36,143']
['62', 'Outsiders', '42', '$2.99', 'DC', '35,595']
['63', 'Batman Spirit', '', '$4.99', 'DC', '35,539']
['64', 'Avengers Earths Mightiest Heroes II', '1', '$3.99', 'Marvel', '35,029']
['65', 'Birds Of Prey', '100', '$3.99', 'DC', '34,605']
['66', 'Star Wars Dark Times', '1', '$2.99', 'Dark Horse', '34,511']
['67', 'Star Wars Legacy', '5', '$2.99', 'Dark Horse', '34,360']
['68', 'Supergirl & Legion of\nSuper-Heroes', '24', '$2.99', 'DC', '33,982']
['69', 'Punisher', '40', '$2.99', 'Marvel', '33,577']
['70', 'Bullet Points', '1', '$2.99', 'Marvel', '33,501']
['71', 'Gen 13', '2', '$2.99', 'DC', '33,492']
['72', 'Punisher', '41', '$2.99', 'Marvel', '33,161']
['73', 'Star Wars Legacy', '6', '$2.99', 'Dark Horse', '33,001']
['74', 'New Excalibur', '13', '$2.99', 'Marvel', '32,171']
['75', 'Green Arrow', '68', '$2.99', 'DC', '32,133']
['76', 'Avengers Earths Mightiest Heroes II', '2', '$3.99', 'Marvel', '31,869']
['77', 'Robin', '156', '$2.99', 'DC', '31,680']
['78', 'What If Wolverine Enemy of the State', '', '$2.99', 'Marvel', '31,209']
['79', 'What If Spider-Man Other', '', '$2.99', 'Marvel', '31,058']
['80', 'Exiles', '88', '$2.99', 'Marvel', '30,926']
['81', 'X-Men First Class', '3', '$2.99', 'Marvel', '30,803']
['82', 'What If Avengers Disassembled', '', '$3.99', 'Marvel', '30,633']
['83', 'Stormwatch Phd', '1', '$2.99', 'DC', '29,973']
['84', 'Doctor Strange Oath', '2', '$2.99', 'Marvel', '29,822']
['85', 'Cable Deadpool', '34', '$2.99', 'Marvel', '29,142']
['86', 'Daredevil Father', '6', '$2.99', 'Marvel', '28,831']
['87', 'Conan', '34', '$2.99', 'Dark Horse', '28,142']
['88', 'Amazing Spider-Girl', '2', '$2.99', 'Marvel', '28,133']
['89', 'Anita Blake Vampire Hunter Guilty\nPleasures', '2', '$2.99', 'Marvel', '28,029']
['90', 'Thunderbolts', '108', '$2.99', 'Marvel', '27,888']
['91', 'Martian Manhunter', '4', '$2.99', 'DC', '27,388']
['92', 'Guy Gardner Collateral Damage', '1', '$5.99', 'DC', '27,237']
['93', 'Astro City Dark Age Book Two', '1', '$2.99', 'DC', '26,991']
['94', 'Boys', '5', '$2.99', 'DC', '26,840']
['95', 'She-Hulk 2', '13', '$2.99', 'Marvel', '26,265']
['96', 'Runaways', '22', '$2.99', 'Marvel', '25,906']
['97', 'Blue Beetle', '8', '$2.99', 'DC', '25,859']
['98', 'Mystery in Space', '3', '$3.99', 'DC', '25,803']
['99', 'Shadowpact', '7', '$2.99', 'DC', '25,699']
['100', 'JSA Classified', '19', '$2.99', 'DC', '25,661']
['101', 'Red Sonja', '16', '$2.99', 'Dynamic', '25,642']
['102', 'Fables', '55', '$2.99', 'DC', '25,633']
['103', 'Y The Last Man', '51', '$2.99', 'DC', '25,605']
