['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Justice League of America', '4', '$2.99', 'DC', '136,698']
['2', 'Justice League of America', '5', '$2.99', 'DC', '132,450']
['3', 'New Avengers', '26', '$2.99', 'Marvel', '122,661']
['4', 'Astonishing X-Men', '19', '$2.99', 'Marvel', '121,291']
['5', 'New Avengers Illuminati', '1', '$2.99', 'Marvel', '103,944']
['6', 'Justice Society of America', '1', '$3.99', 'DC', '102,982']
['7', 'Iron Man Captain\nAmerica Casualties of War One Shotot', '$3.99', 'Marvel', '100,650']
['8', '52', '31', '$2.50', 'DC', '100,588']
['9', '52', '32', '$2.50', 'DC', '99,626']
['10', '52', '33', '$2.50', 'DC', '99,434']
['11', 'Justice', '9', '$3.50', 'DC', '98,880']
['12', '52', '34', '$2.50', 'DC', '98,372']
['13', 'Civil War Front Line', '9', '$2.99', 'Marvel', '97,941']
['14', 'Uncanny X-Men', '481', '$2.99', 'Marvel', '85,989']
['15', 'Fantastic Four', '541', '$2.99', 'Marvel', '84,888']
['16', 'Civil War War Crimes One Shot', '', '$3.99', 'Marvel', '84,765']
['17', 'Wolverine Origins', '9', '$2.99', 'Marvel', '84,727']
['18', 'Superman Batman', '31', '$2.99', 'DC', '81,710']
['19', 'Wolverine', '49', '$3.99', 'Marvel', '78,800']
['20', 'X-Men', '194', '$2.99', 'Marvel', '78,108']
['21', 'Batman', '660', '$2.99', 'DC', '76,961']
['22', 'Ultimate Spider-Man', '103', '$2.99', 'Marvel', '76,245']
['23', 'Batman', '661', '$2.99', 'DC', '75,507']
['24', 'Iron Man', '14', '$2.99', 'Marvel', '73,382']
['25', 'Ultimate Power', '3', '$2.99', 'Marvel', '70,142']
['26', 'Ultimate X-Men', '77', '$2.99', 'Marvel', '67,333']
['27', 'Batman Confidential', '1', '$2.99', 'DC', '61,115']
['28', 'Teen Titans', '42', '$2.99', 'DC', '60,161']
['29', 'Supergirl', '12', '$2.99', 'DC', '59,814']
['30', 'Detective Comics', '826', '$2.99', 'DC', '59,653']
['31', 'Winter Soldier Winter Kills One Shot', '', '$3.99', 'Marvel', '59,114']
['32', 'X-23 Target X', '1', '$2.99', 'Marvel', '58,121']
['33', 'Supergirl', '13', '$2.99', 'DC', '56,643']
['34', 'Ultimate Fantastic Four', '37', '$2.99', 'Marvel', '55,043']
['35', 'Detective Comics', '827', '$2.99', 'DC', '55,027']
['36', 'Black Panther', '23', '$2.99', 'Marvel', '54,758']
['37', 'Flash Fastest Man Alive', '7', '$2.99', 'DC', '53,596']
['38', 'Ultimate Vision', '1', '$2.99', 'Marvel', '53,065']
['39', 'Onslaught Reborn', '2', '$2.99', 'Marvel', '52,903']
['40', 'Sensational Spider-Man', '33', '$2.99', 'Marvel', '48,439']
['41', 'Daredevil', '92', '$2.99', 'Marvel', '48,031']
['42', 'Incredible Hulk', '101', '$2.99', 'Marvel', '47,924']
['43', 'X-Men Phoenix Warsong', '4', '$2.99', 'Marvel', '46,939']
['44', 'Spider-Man Reign', '1', '$3.99', 'Marvel', '46,823']
['45', 'Superman Confidential', '2', '$2.99', 'DC', '46,762']
['46', 'Ghost Rider', '6', '$2.99', 'Marvel', '46,669']
['47', 'Newuniversal', '1', '$2.99', 'Marvel', '43,160']
['48', 'Friendly Neighborhood Spider-Man', '15', '$2.99', 'Marvel', '42,144']
['49', 'X-Factor', '14', '$2.99', 'Marvel', '40,204']
['50', 'Green Lantern Corps', '7', '$2.99', 'DC', '38,735']
['51', 'Annihilation', '5', '$2.99', 'Marvel', '38,234']
['52', 'New X-Men', '33', '$2.99', 'Marvel', '38,073']
['53', 'Trials of Shazam', '4', '$2.99', 'DC', '38,026']
['54', 'Fantastic Four End', '3', '$2.99', 'Marvel', '36,741']
['55', 'Ion', '9', '$2.99', 'DC', '35,564']
['56', 'Secret Six', '6', '$2.99', 'DC', '35,510']
['57', 'Nightwing', '127', '$2.99', 'DC', '34,886']
['58', 'Spirit', '1', '$2.99', 'DC', '34,556']
['59', 'Ms Marvel', '10', '$2.99', 'Marvel', '34,348']
['60', 'Outsiders', '43', '$2.99', 'DC', '34,240']
['61', 'Supergirl & Legion of\nSuper-Heroes', '25', '$2.99', 'DC', '33,286']
['62', 'Immortal Iron Fist', '2', '$2.99', 'Marvel', '33,216']
['63', 'Punisher', '42', '$2.99', 'Marvel', '33,001']
['64', 'Green Arrow', '69', '$2.99', 'DC', '32,231']
['65', 'Cyberforce X-Men', '1', '$3.99', 'Image', '31,346']
['66', 'Heroes For Hire', '5', '$2.99', 'Marvel', '31,315']
['67', 'New Excalibur', '14', '$2.99', 'Marvel', '31,315']
['68', 'What If X-Men Age of Apocalypse', '', '$2.99', 'Marvel', '31,169']
['69', 'Anita Blake VH Guilty Pleasures', '3', '$2.99', 'Marvel', '30,607']
['70', 'Robin', '157', '$2.99', 'DC', '30,554']
['71', 'Midnighter', '2', '$2.99', 'DC', '30,461']
['72', 'Gen 13', '3', '$2.99', 'DC', '30,230']
['73', 'Exiles Annual', '1', '$3.99', 'Marvel', '30,030']
['74', 'What If X-Men Deadly Genesis', '', '$3.99', 'Marvel', '29,899']
['75', 'Birds of Prey', '101', '$2.99', 'DC', '29,822']
['76', 'X-Men First Class', '4', '$2.99', 'Marvel', '28,453']
['77', 'Cable Deadpool', '35', '$2.99', 'Marvel', '27,783']
['78', 'Thunderbolts', '109', '$2.99', 'Marvel', '27,298']
['79', 'Conan', '35', '$2.99', 'Dark Horse', '27,113']
['80', 'Doctor Strange Oath', '3', '$2.99', 'Marvel', '27,044']
['81', 'Boys', '6', '$2.99', 'DC', '27,036']
['82', 'Avengers Earths Mightiest Heroes II', '3', '$3.99', 'Marvel', '27,013']
['83', 'Fables', '56', '$3.50', 'DC', '25,890']
['84', 'Amazing Spider-Girl', '3', '$2.99', 'Marvel', '25,643']
['85', 'Avengers Earths Mightiest Heroes II', '4', '$3.99', 'Marvel', '25,620']
['86', 'Martian Manhunter', '5', '$2.99', 'DC', '25,520']
['87', 'Y The Last Man', '52', '$2.99', 'DC', '25,420']
['88', 'Bullet Points', '2', '$2.99', 'Marvel', '25,182']
['89', 'Spawn', '163', '$2.95', 'Image', '24,920']
['90', 'JSA Classified', '20', '$2.99', 'DC', '24,720']
['91', 'She-Hulk 2', '14', '$2.99', 'Marvel', '24,551']
['92', 'Star Wars Knights of Old Republic', '11', '$2.99', 'Dark Horse', '24,435']
['93', 'DCU Infinite Christmas Special', '', '$4.99', 'DC', '24,366']
['94', 'Welcome To Tranquility', '1', '$2.99', 'DC', '24,351']
['95', 'Shadowpact', '8', '$2.99', 'DC', '23,896']
['96', 'Manhunter', '26', '$2.99', 'DC', '23,766']
['97', 'JLA Classified', '30', '$2.99', 'DC', '23,642']
['98', 'Mystery in Space', '4', '$3.99', 'DC', '23,573']
['99', 'Red Sonja', '17', '$2.99', 'Dynamic', '23,550']
['100', 'Checkmate', '9', '$2.99', 'DC', '23,435']
['101', 'Uncle Sam & Freedom Fighters', '6', '$2.99', 'DC', '23,319']
['102', 'Wetworks', '4', '$2.99', 'DC', '23,265']
['103', 'Star Wars Rebellion', '5', '$2.99', 'Dark Horse', '23,211']
['104', 'Batman Legends of Dark Knight', '213', '$2.99', 'DC', '22,896']
['105', 'All New Atom', '6', '$2.99', 'DC', '22,850']
['106', 'Batman & Mad Monk', '5', '$3.50', 'DC', '22,396']
['107', 'Catwoman', '62', '$2.99', 'DC', '22,303']
['108', 'Wonder Man', '1', '$2.99', 'Marvel', '22,280']
['109', 'Nextwave Agents of Hate', '11', '$2.99', 'Marvel', '22,257']
['110', 'Guy Gardner Collateral Damage', '2', '$5.99', 'DC', '22,188']
['111', 'Omac', '6', '$2.99', 'DC', '21,703']
['112', 'Stormwatch Phd', '2', '$2.99', 'DC', '21,603']
['113', 'Beyond', '6', '$2.99', 'Marvel', '21,526']
['114', 'Marvel 1602 Fantastick Four', '4', '$3.50', 'Marvel', '21,387']
['115', 'Blue Beetle', '10', '$2.99', 'DC', '21,357']
['116', 'Walking Dead', '33 New Ptg', '$2.99', 'Image', '21,234']
['117', 'Aquaman Sword of Atlantis', '47', '$2.99', 'DC', '21,195']
['118', 'Tales of Unexpected', '3', '$3.99', 'DC', '21,164']
['119', 'Blade', '4', '$2.99', 'Marvel', '21,041']
['120', 'Jack of Fables', '6', '$2.99', 'DC', '20,949']
['121', 'Exiles', '89', '$2.99', 'Marvel', '20,726']
['122', 'Lone Ranger', '3', '$2.99', 'Dynamic', '20,064']
['123', 'Irredeemable Ant-Man', '3', '$2.99', 'Marvel', '19,579']
['124', 'Avengers Next', '3', '$2.99', 'Marvel', '19,494']
['125', 'Ex Machina', '25', '$2.99', 'DC', '19,233']
['126', 'White Tiger', '2', '$2.99', 'Marvel', '19,040']
['127', 'Jonah Hex', '14', '$2.99', 'DC', '18,294']
['128', 'Connor Hawke Dragons Blood', '2', '$2.99', 'DC', '18,194']
['129', 'Avengers Next', '4', '$2.99', 'Marvel', '18,155']
['130', 'Hawkgirl', '59', '$2.99', 'DC', '18,140']
['131', 'All New Off Handbook Marvel\nUniverse A To Z Z', '12', '$3.99', 'Marvel', '17,824']
['132', 'Criminal', '3', '$2.99', 'Marvel', '17,701']
['133', 'Hunter Killer', '10', '$2.99', 'Image', '17,616']
['134', 'Union Jack', '4', '$2.99', 'Marvel', '17,493']
['135', 'Sandman Mystery Theatre Sleep of\nReason', '1', '$2.99', 'DC', '17,470']
['136', 'Creeper', '5', '$2.99', 'DC', '16,962']
['137', 'G.I. Joe Americas Elite', '18', '$2.95', "Devil's Due", '16,708']
['138', 'Stan Lee Meets Silver Surfer', '', '$3.99', 'Marvel', '16,654']
['139', 'Transformers Escalation', '2', '$3.99', 'IDW', '16,362']
['140', 'Highlander', '2', '$2.99', 'Dynamic', '15,862']
['141', 'Friday The 13th', '1', '$2.99', 'DC', '15,800']
['142', 'Firestorm The Nuclear Man', '32', '$2.99', 'DC', '15,254']
['143', 'Battlestar Galactica', '4', '$2.99', 'Dynamic', '15,115']
['144', 'Marvel Holiday Sp', '', '$3.99', 'Marvel', '15,092']
['145', 'Zombie', '4', '$3.99', 'Marvel', '14,853']
['146', 'Desolation Jones', '8', '$2.99', 'DC', '14,777']
['147', 'Hellstorm Son of Satan', '3', '$3.99', 'Marvel', '14,592']
['148', 'Red Menace', '2', '$2.99', 'DC', '14,499']
['149', 'Witchblade', '102', '$2.99', 'Image', '14,330']
['150', 'Omega Men', '3', '$2.99', 'DC', '14,045']
['151', 'DMZ', '14', '$2.99', 'DC', '13,730']
