['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['165', 'Peanuts', '4', '$3.99', 'Boom', '10,216']
['166', 'Danger Girl Revolver', '3', '$3.99', 'IDW', '10,156']
['167', 'Static Shock', '8*', '$2.99', 'DC', '10,102']
['168', 'Danger Girl Revolver', '4', '$3.99', 'IDW', '10,045']
['169', 'Dejah Thoris & White Apes of Mars', '1', '$3.99', 'Dynamic Forces', '9,944']
['170', 'King Conan Phoenix On The Sword', '4', '$3.50', 'Dark Horse', '9,941']
['171', 'Crossed Badlands', '3', '$3.99', 'Avatar', '9,824']
['172', 'Mister Terrific', '8*', '$2.99', 'DC', '9,776']
['173', 'Warlord of Mars', '17', '$3.99', 'Dynamic Forces', '9,734']
['174', 'Men of War', '8*', '$3.99', 'DC', '9,722']
['175', 'Night Force', '2', '$2.99', 'DC', '9,698']
['176', 'Unwritten', '36', '$2.99', 'DC', '9,678']
['177', 'Saga', '1', '$2.99', 'Image', '9,641']
['178', 'Haunt', '23', '$2.99', 'Image', '9,501']
['179', 'Hellblazer', '290', '$2.99', 'DC', '9,472']
['180', 'Lord of the Jungle', '3', '$3.99', 'Dynamic Forces', '9,311']
['181', 'G.I. Joe Vol. 2 Ongoing', '12', '$3.99', 'IDW', '9,270']
['182', 'Bionic Woman', '1', '$3.99', 'Dynamic Forces', '9,154']
['183', 'Blackhawks', '8*', '$2.99', 'DC', '9,149']
['184', 'Avengers Coming of Avengers', '1', '$3.99', 'Marvel', '9,138']
['185', 'Crossed Badlands', '4', '$3.99', 'Avatar', '9,049']
['186', 'Kirby Genesis', '7', '$3.99', 'Dynamic Forces', '9,017']
['187', 'Vampirella', '16', '$3.99', 'Dynamic Forces', '9,012']
['188', 'Kevin Smith Bionic Man', '8', '$3.99', 'Dynamic Forces', '8,988']
['189', 'Garth Ennis Jennifer Blood', '11', '$3.99', 'Dynamic Forces', '8,975']
['190', 'Adventure Time', '2', '$3.99', 'Boom', '8,864']
['191', 'Witchblade', '155', '$2.99', 'Image', '8,861']
['192', 'Sonic The Hedgehog', '235', '$2.99', 'Archie', '8,816']
['193', 'G.I. Joe A Real American Hero', '177', '$3.99', 'IDW', '8,815']
['194', 'Garth Ennis Jennifer Blood', '12', '$3.99', 'Dynamic Forces', '8,350']
['195', 'Dominique Laveau Voodoo Child', '2', '$2.99', 'DC', '8,302']
['196', 'Goon', '39', '$3.50', 'Dark Horse', '8,300']
['197', 'Ghostbusters', '8', '$3.99', 'IDW', '8,297']
['198', 'Danger Girl Army of Darkness', '5', '$3.99', 'Dynamic Forces', '8,233']
['199', 'Rachel Rising', '7', '$3.99', 'Abstract', '8,210']
['200', 'Mass Effect Homeworlds', '1', '$3.50', 'Dark Horse', '8,201']
['201', 'Thunder Agents Vol. 2', '6', '$3.99', 'DC', '8,201']
['202', 'Snake Eyes', '12', '$3.99', 'IDW', '8,164']
['203', 'Hell Yeah', '2', '$2.99', 'Image', '8,161']
['204', 'Cobra', '12', '$3.99', 'IDW', '8,090']
['205', 'Izombie', '24', '$2.99', 'DC', '8,032']
['206', 'Vampirella Red Room', '1', '$3.99', 'Dynamic Forces', '8,012']
['207', "Grimm's Fairy Tales Alice In Wonderland", '5', '$2.99', 'Zenescope', '7,971']
['208', 'Infestation 2', '2', '$3.99', 'IDW', '7,954']
['209', "Grimm's Fairy Tales Alice In Wonderland", '4', '$2.99', 'Zenescope', '7,916']
['210', 'Spongebob Comics', '8', '$2.99', 'United Plankton', '7,907']
['211', 'Irredeemable', '36', '$3.99', 'Boom', '7,844']
['212', 'Danger Club', '1', '$2.99', 'Image', '7,804']
['213', 'Lady Death', '16', '$3.99', 'Avatar', '7,605']
['214', 'Sweet Tooth', '32', '$2.99', 'DC', '7,534']
['215', 'Red Sonja Witchblade', '2', '$3.99', 'Dynamic Forces', '7,306']
['216', 'Young Justice', '15', '$2.99', 'DC', '7,273']
['217', 'Dark Horse Presents', '11', '$7.99', 'Dark Horse', '7,118']
['218', 'Doctor Who Vol. 2', '16', '$3.99', 'IDW', '6,973']
['219', 'Lady Death Origins Cursed', '1', '$4.99', 'Avatar', '6,965']
['220', 'Northlanders', '50', '$2.99', 'DC', '6,869']
['221', 'Artifacts', '16', '$3.99', 'Image', '6,862']
['222', 'Sonic Universe', '39', '$2.99', 'Archie', '6,860']
['223', 'Hellraiser', '13', '$3.99', 'Boom', '6,855']
['224', 'Grimm Fairy Tales', '71', '$2.99', 'Zenescope', '6,820']
['225', 'Simpsons Comics', '189', '$2.99', 'Bongo', '6,754']
['226', 'Green Hornet', '24', '$3.99', 'Dynamic Forces', '6,751']
['227', 'Red Sonja', '65', '$3.99', 'Dynamic Forces', '6,732']
['228', 'Prophet', '24', '$2.99', 'Image', '6,639']
['229', 'Grimm Fairy Tales', '72', '$2.99', 'Zenescope', '6,590']
['230', 'Ragemoor', '2', '$3.50', 'Dark Horse', '6,415']
['231', 'Stitched', '4', '$3.99', 'Avatar', '6,386']
['232', 'Army of Darkness', '3', '$3.99', 'Dynamic Forces', '6,382']
['233', 'Alabaster Wolves', '1', '$3.50', 'Dark Horse', '6,344']
['234', 'Hellraiser Annual', '1', '$4.99', 'Boom', '6,283']
['235', 'Halo Fall of Reach Invasion', '3', '$3.99', 'Marvel', '6,224']
['236', 'Casanova Avaritia', '3', '$4.99', 'Marvel', '6,159']
['237', "Grimm's Fairy Tales Jungle Book", '2', '$2.99', 'Zenescope', '6,157']
['238', 'Vampirella Vs Dracula', '3', '$3.99', 'Dynamic Forces', '6,124']
['239', 'Amazing Spider-Man Hooky', '1', '$4.99', 'Marvel', '6,112']
['240', 'The Lone Ranger', '4', '$3.99', 'Dynamic Forces', '6,071']
['241', 'Avengers Roll Call', '\n', '$4.99', 'Marvel', '6,071']
['242', 'Ferals', '4', '$3.99', 'Avatar', '6,043']
['243', 'Queen Sonja', '28', '$3.99', 'Dynamic Forces', '6,026']
['244', 'Voltron Year One', '1', '$3.99', 'Dynamic Forces', '6,014']
['245', 'Mega Man', '12', '$2.99', 'Archie', '6,006']
['246', 'Darkness', '102', '$2.99', 'Image', '5,963']
['247', 'Merciless Rise of Ming', '1', '$3.99', 'Dynamic Forces', '5,878']
['248', 'Fathom Kiani Vol. 2', '1', '$3.50', 'Aspen', '5,764']
['249', 'Next Men Aftermath', '42', '$3.99', 'IDW', '5,750']
['250', 'Incorruptible', '28', '$3.99', 'Boom', '5,562']
['251', 'Reset', '1', '$3.50', 'Dark Horse', '5,559']
['252', 'Peter Panzerfaust', '3', '$3.50', 'Image', '5,515']
['253', 'Creepy Comics', '8', '$4.99', 'Dark Horse', '5,507']
['254', 'Dungeons & Dragons Eberron Annual 2012', '1', '$7.99', 'IDW', '5,452']
['255', 'Ninjettes', '3', '$3.99', 'Dynamic Forces', '5,447']
['256', 'Infestation 2 30 Days of Night One Shot', '\n', '$3.99', 'IDW', '5,423']
['257', "Grimm's Fairy Tales Myths & Legends", '15', '$2.99', 'Zenescope', '5,359']
['258', 'Planet of the Apes', '13', '$3.99', 'Boom', '5,343']
['259', 'Bart Simpson Comics', '70', '$2.99', 'Bongo', '5,281']
['260', 'Whispers', '2', '$2.99', 'Image', '5,255']
['261', 'John Carter Gods of Mars', '2', '$2.99', 'Marvel', '5,254']
['262', 'Manhattan Projects', '1', '$3.50', 'Image', '5,213']
['263', 'G.I. Joe 2 Retaliation Movie Prequel', '4', '$3.99', 'IDW', '5,152']
['264', 'Toy Story', '2', '$2.99', 'Marvel', '5,034']
['265', 'Grimm Fairy Tales The Library', '5', '$2.99', 'Zenescope', '4,961']
['266', '68 Scars', '1', '$3.99', 'Image', '4,926']
['267', "Grimm's Fairy Tales April\nFools Special 2012", '$3.99', 'Zenescope', '4,920']
['268', 'Resident Alien', '0', '$3.50', 'Dark Horse', '4,788']
['269', 'Archie', '632', '$2.99', 'Archie', '4,765']
['270', 'Courtney Crumrin', '1', '$3.99', 'Oni', '4,758']
['271', 'Scooby Doo Where Are You', '20', '$2.99', 'DC', '4,752']
['272', 'Exile Planet of the Apes', '2', '$3.99', 'Boom', '4,751']
['273', 'Super Dinosaur', '10', '$2.99', 'Image', '4,751']
['274', 'Uncharted', '6', '$2.99', 'DC', '4,739']
['275', 'Steed And Mrs Peel', '4', '$3.99', 'Boom', '4,723']
['276', 'Orchid', '6', '$3.50', 'Dark Horse', '4,718']
['277', 'No Place Like Home', '3', '$2.99', 'Image', '4,712']
['278', 'Glory', '25', '$2.99', 'Image', '4,677']
['279', 'Rebel Blood', '2', '$3.50', 'Image', '4,650']
['280', 'Savage Dragon', '179', '$3.50', 'Image', '4,614']
['281', 'Glamourpuss', '24', '$3.00', 'Aardvark-Vanaheim', '4,271']
['282', 'Star Wars Dawn of the Jedi Force Storm', '0', '$3.50', 'Dark Horse', '4,269']
['283', 'Justice League', '8 Combo Pack', '$4.99', 'DC', '4,249']
['284', 'Teenage Mutant Ninja\nTurtles Archie 100 Pg Spectacular', '$7.99', 'IDW', '4,163']
['285', 'Waking Dream End', '1', '$3.99', 'Zenescope', '4,127']
['286', 'Batman', '1', '$2.99', 'DC', '4,096']
['287', 'Batman Beyond Unlimited', '1', '$3.99', 'DC', '4,094']
['288', '30 Days of Night', '6', '$3.99', 'IDW', '4,085']
['289', 'Gears of War', '23', '$2.99', 'DC', '4,024']
['290', 'Lenore Volume II', '5', '$3.99', 'Titan', '3,995']
['291', 'Criminal Macabre Die Die My Darling', '\n', '$3.50', 'Dark Horse', '3,994']
['292', 'Kevin Keller', '2', '$2.99', 'Archie', '3,990']
['293', 'Batman', '5', '$2.99', 'DC', '3,985']
['294', 'Warehouse 13', '5', '$3.99', 'Dynamic Forces', '3,947']
['295', 'Mudman', '3', '$3.50', 'Image', '3,766']
['296', 'Smoke And Mirrors', '2', '$3.99', 'IDW', '3,720']
['297', 'Bloodstrike', '27', '$2.99', 'Image', '3,529']
['298', 'Batman', '6', '$2.99', 'DC', '3,498']
['299', 'Theater', '5', '$3.99', 'Zenescope', '3,477']
['300', 'Justice League', '5', '$3.99', 'DC', '3,447']
['301', 'Legend of Oz The Wicked West', '3', '$3.50', 'Big Dog', '3,441']
['309', 'Route Des Maisons Rouges', '7', '$2.99', 'GG\xa0', '3,252']
['312', 'Sixth Gun', '21', '$3.99', 'Oni', '3,184']
['313', 'Secret History of D.B. Cooper', '2', '$3.99', 'Oni', '3,114']
['314', 'Knights of the Dinner Table', '185', '$5.99', 'Kenzer', '3,040']
['324', 'Victorian Secret Agents\nSteampunk Angels One Shot', '$3.99', 'Antarctic', '2,750']
['327', 'Lady Mechanika', '1', '$3.99', 'Aspen', '2,688']
['331', 'Extinction Seed', '2', '$2.99', 'GG\xa0', '2,586']
['332', 'Dead Pooh', '\n', '$3.99', 'Antarctic', '2,570']
['335', 'Betty & Veronica', '259', '$2.99', 'Archie', '2,362']
['338', 'Steampunk Sketchbook', '\n', '$3.50', 'Antarctic', '2,251']
['344', 'Sonic Super Special Magazine', '3', '$9.99', 'Archie', '2,031']
['346', 'Gore', '5', '$2.99', 'GG\xa0', '1,965']
['347', 'One', '7', '$2.99', 'GG\xa0', '1,964']
['349', 'Cavewoman Mutation', '1', '$3.75', 'Basement', '1,939']
['350', 'Gold Digger', '137', '$3.99', 'Antarctic', '1,930']
['351', 'Betty & Veronica Double Digest', '200', '$3.99', 'Archie', '1,858']
['354', 'Zombies Vs Cheerleaders', '6', '$3.99', 'Moonstone', '1,766']
['356', 'Cavewoman Feeding Grounds', '2', '$3.75', 'Basement', '1,744']
['359', 'Castle Waiting Vol. II', '16', '$3.95', 'Fantagraphics', '1,702']
['363', 'Penny For Your Soul False Prophet', '4', '$3.50', 'Big Dog', '1,587']
['364', 'Airboy Deadeye', '1', '$3.50', 'Antarctic', '1,520']
['367', 'Archie & Friends Double Digest', '15', '$3.99', 'Archie', '1,507']
['368', 'Archie Double Digest', '228', '$3.99', 'Archie', '1,485']
['369', 'Nazi Zombies', '2', '$3.99', 'Antarctic', '1,444']
['370', 'World of Archie Double Digest', '16', '$3.99', 'Archie', '1,427']
['376', 'Honey West', '5', '$3.99', 'Moonstone', '1,383']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Top-selling trade paperbacks', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '12,323']
['2', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '8,955']
['3', 'Walking Dead Vol. 3 Safety Behind Bars', '', '$14.99', 'Image', '7,027']
['4', 'Flex Mentallo Man of Muscle Mystery Dlx HC', '', '$22.99', 'DC', '5,845']
['5', 'Chew Vol. 5 Major League Chew', '', '$12.99', 'Image', '5,577']
['6', 'Cinderella Fables Are Forever', '', '$14.99', 'DC', '4,639']
['7', 'Walking Dead Vol. 5 Best Defense', '', '$14.99', 'Image', '4,580']
['8', 'Walking Dead Vol. 15 We Find Ourselves', '', '$14.99', 'Image', '4,469']
['9', 'Walking Dead Vol. 4 Hearts Desire', '', '$14.99', 'Image', '4,115']
['10', 'Walking Dead Vol. 6 Sorrowful Life', '', '$14.99', 'Image', '4,066']
['11', 'Walking Dead Vol. 9 Here We Remain', '', '$14.99', 'Image', '3,774']
['12', 'Walking Dead Vol. 7 The Calm Before', '', '$14.99', 'Image', '3,667']
['13', 'Batman Incorporated Deluxe HC Vol. 1', '', '$29.99', 'DC', '3,594']
['14', 'Walking Dead Vol. 10 What We Become', '', '$14.99', 'Image', '3,470']
['15', 'Walking Dead Vol. 8 Made To Suffer', '', '$14.99', 'Image', '3,303']
['16', 'Walking Dead Vol. 14 No Way Out', '', '$14.99', 'Image', '3,190']
['17', 'Walking Dead Vol. 11 Fear The Hunters', '', '$14.99', 'Image', '3,047']
['18', 'Walking Dead Vol. 12 Life Among Them', '', '$14.99', 'Image', '3,011']
['19', 'Daredevil Season One Prem HC', '', '$24.99', 'Marvel', '2,887']
['20', 'Walking Dead Vol. 13 Too Far Gone', '', '$14.99', 'Image', '2,884']
['21', 'Avengers Vs X-Men Its Coming', '', '$19.99', 'Marvel', '2,796']
['22', 'Batman Knightfall New Ed Vol. 1', '', '$29.99', 'DC', '2,780']
['23', 'Abe Sapien Vol. 2 Devil Does Not Jest', '', '$17.99', 'Dark Horse', '2,596']
['24', 'Strange Talent of Luther Strode Vol. 1', '', '$14.99', 'Image', '2,476']
['25', 'Wolverine And X-Men By Jason Aaron Prem\xa0HC Vol. 1', '', '$19.99', 'Marvel', '2,471']
['26', 'Ultimate Comics X Origins', '', '$19.99', 'Marvel', '2,341']
['27', 'Spider-Man Return of Anti-Venom', '', '$15.99', 'Marvel', '2,336']
['28', 'Severed HC', '', '$24.99', 'Image', '2,334']
['29', 'Ult Comics Spider-Man Vol. 4 Dosm', '', '$19.99', 'Marvel', '2,334']
['30', 'Batman No Mans Land Vol. 2', '', '$29.99', 'DC', '2,291']
['31', 'Harvey Pekar Cleveland HC', '', '$21.99', 'Top Shelf', '2,262']
['32', 'Bleach Vol. 39', '', '$9.99', 'Viz', '2,222']
['33', 'Dollhouse Epitaphs Vol. 1', '', '$18.99', 'Dark Horse', '2,184']
['34', 'Batman Venom New Edition', '', '$14.99', 'DC', '2,125']
['35', 'Star Wars Invasion Vol. 3 Revelations', '', '$18.99', 'Dark Horse', '1,908']
['36', 'Teenage Mutant Ninja Turtles Ult Coll HC Vol. 2', '', '$49.99', 'IDW', '1,904']
['37', 'Mass Effect Vol. 3 Invasion', '', '$16.99', 'Dark Horse', '1,900']
['38', 'Black Orchid Deluxe Edition HC', '', '$24.99', 'DC', '1,867']
['39', 'Red Hulk Hulk of Arabia', '', '$14.99', 'Marvel', '1,800']
['40', 'Archie Meets Kiss', '', '$12.99', 'Archie', '1,797']
